"","nc","delta1","delta2","pow2","pow1","ess"
"593",25,0.18,0.18,0.877748,0.46,94.1438279268367
"594",25,0.18,0.2,0.864367,0.37,86.8658437094419
"595",25,0.2,0,0.999688,1,122.831085523875
"596",25,0.2,0.02,0.999259,1,122.545207265722
"597",25,0.2,0.04,0.998259,1,121.930929769027
"598",25,0.2,0.06,0.996281,0.99,120.790266737957
"599",25,0.2,0.08,0.992523,0.96,118.900377126641
"600",25,0.2,0.1,0.98604,0.9,116.055373869959
"601",25,0.2,0.12,0.975577,0.85,112.115972300271
"602",25,0.2,0.14,0.960435,0.81,107.055181367352
"603",25,0.2,0.16,0.940983,0.73,100.98393957887
"604",25,0.2,0.18,0.921001,0.66,94.1438279268367
"605",25,0.2,0.2,0.905567,0.59,86.8658437094419
"606",30,0,0,0.75151,0.13,127.814615160864
"607",30,0,0.02,0.799695,0.2,127.442878954122
"608",30,0,0.04,0.850986,0.33,126.621986088776
"609",30,0,0.06,0.895492,0.49,125.095702349748
"610",30,0,0.08,0.92773,0.59,122.605668036606
"611",30,0,0.1,0.950067,0.68,118.954664949018
"612",30,0,0.12,0.964147,0.76,114.068445026461
"613",30,0,0.14,0.972224,0.85,108.035539522529
"614",30,0,0.16,0.976202,0.88,101.105625577756
"615",30,0,0.18,0.977465,0.87,93.6425707155766
"616",30,0,0.2,0.976742,0.87,86.0490473401039
"617",30,0.02,0,0.716456,0.05,127.814615160864
"618",30,0.02,0.02,0.733976,0.08,127.442878954122
"619",30,0.02,0.04,0.764247,0.14,126.621986088776
"620",30,0.02,0.06,0.810065,0.21,125.095702349748
"621",30,0.02,0.08,0.85991,0.36,122.605668036606
"622",30,0.02,0.1,0.896915,0.48,118.954664949018
"623",30,0.02,0.12,0.920704,0.56,114.068445026461
"624",30,0.02,0.14,0.936003,0.64,108.035539522529
"625",30,0.02,0.16,0.945215,0.68,101.105625577756
"626",30,0.02,0.18,0.948957,0.75,93.6425707155766
"627",30,0.02,0.2,0.949091,0.77,86.0490473401039
"628",30,0.04,0,0.747588,0.08,127.814615160864
"629",30,0.04,0.02,0.722086,0.06,127.442878954122
"630",30,0.04,0.04,0.722475,0.04,126.621986088776
"631",30,0.04,0.06,0.742148,0.11,125.095702349748
"632",30,0.04,0.08,0.772014,0.15,122.605668036606
"633",30,0.04,0.1,0.813468,0.23,118.954664949018
"634",30,0.04,0.12,0.85289,0.38,114.068445026461
"635",30,0.04,0.14,0.880769,0.44,108.035539522529
"636",30,0.04,0.16,0.897145,0.48,101.105625577756
"637",30,0.04,0.18,0.905014,0.5,93.6425707155766
"638",30,0.04,0.2,0.906597,0.52,86.0490473401039
"639",30,0.06,0,0.821252,0.2,127.814615160864
"640",30,0.06,0.02,0.774294,0.11,127.442878954122
"641",30,0.06,0.04,0.735633,0.06,126.621986088776
"642",30,0.06,0.06,0.718505,0.06,125.095702349748
"643",30,0.06,0.08,0.728892,0.06,122.605668036606
"644",30,0.06,0.1,0.748861,0.11,118.954664949018
"645",30,0.06,0.12,0.771164,0.15,114.068445026461
"646",30,0.06,0.14,0.798122,0.2,108.035539522529
"647",30,0.06,0.16,0.822275,0.33,101.105625577756
"648",30,0.06,0.18,0.836432,0.34,93.6425707155766
"649",30,0.06,0.2,0.842248,0.37,86.0490473401039
"650",30,0.08,0,0.896647,0.45,127.814615160864
"651",30,0.08,0.02,0.852938,0.31,127.442878954122
"652",30,0.08,0.04,0.806599,0.19,126.621986088776
"653",30,0.08,0.06,0.760283,0.08,125.095702349748
"654",30,0.08,0.08,0.73211,0.06,122.605668036606
"655",30,0.08,0.1,0.722828,0.06,118.954664949018
"656",30,0.08,0.12,0.732081,0.1,114.068445026461
"657",30,0.08,0.14,0.748537,0.09,108.035539522529
"658",30,0.08,0.16,0.76432,0.12,101.105625577756
"659",30,0.08,0.18,0.777008,0.13,93.6425707155766
"660",30,0.08,0.2,0.785842,0.18,86.0490473401039
"661",30,0.1,0,0.946375,0.74,127.814615160864
"662",30,0.1,0.02,0.919637,0.6,127.442878954122
"663",30,0.1,0.04,0.883848,0.39,126.621986088776
"664",30,0.1,0.06,0.839035,0.27,125.095702349748
"665",30,0.1,0.08,0.795378,0.16,122.605668036606
"666",30,0.1,0.1,0.754967,0.04,118.954664949018
"667",30,0.1,0.12,0.736752,0.07,114.068445026461
"668",30,0.1,0.14,0.733589,0.06,108.035539522529
"669",30,0.1,0.16,0.736466,0.11,101.105625577756
"670",30,0.1,0.18,0.741797,0.1,93.6425707155766
"671",30,0.1,0.2,0.749008,0.11,86.0490473401039
"672",30,0.12,0,0.976315,0.85,127.814615160864
"673",30,0.12,0.02,0.959955,0.8,127.442878954122
"674",30,0.12,0.04,0.936823,0.66,126.621986088776
"675",30,0.12,0.06,0.908193,0.54,125.095702349748
"676",30,0.12,0.08,0.87124,0.32,122.605668036606
"677",30,0.12,0.1,0.831101,0.27,118.954664949018
"678",30,0.12,0.12,0.793638,0.18,114.068445026461
"679",30,0.12,0.14,0.764685,0.07,108.035539522529
"680",30,0.12,0.16,0.75307,0.07,101.105625577756
"681",30,0.12,0.18,0.752534,0.08,93.6425707155766
"682",30,0.12,0.2,0.754851,0.1,86.0490473401039
"683",30,0.14,0,0.990923,0.95,127.814615160864
"684",30,0.14,0.02,0.98367,0.95,127.442878954122
"685",30,0.14,0.04,0.971363,0.85,126.621986088776
"686",30,0.14,0.06,0.952178,0.77,125.095702349748
"687",30,0.14,0.08,0.927596,0.61,122.605668036606
"688",30,0.14,0.1,0.899358,0.52,118.954664949018
"689",30,0.14,0.12,0.866484,0.31,114.068445026461
"690",30,0.14,0.14,0.836714,0.27,108.035539522529
"691",30,0.14,0.16,0.810438,0.24,101.105625577756
"692",30,0.14,0.18,0.79329,0.22,93.6425707155766
"693",30,0.14,0.2,0.787492,0.19,86.0490473401039
"694",30,0.16,0,0.996899,0.98,127.814615160864
"695",30,0.16,0.02,0.993956,0.97,127.442878954122
"696",30,0.16,0.04,0.988911,0.95,126.621986088776
"697",30,0.16,0.06,0.979956,0.91,125.095702349748
"698",30,0.16,0.08,0.965945,0.82,122.605668036606
"699",30,0.16,0.1,0.945823,0.73,118.954664949018
"700",30,0.16,0.12,0.922465,0.61,114.068445026461
"701",30,0.16,0.14,0.897514,0.52,108.035539522529
"702",30,0.16,0.16,0.875386,0.42,101.105625577756
"703",30,0.16,0.18,0.858445,0.3,93.6425707155766
"704",30,0.16,0.2,0.845357,0.29,86.0490473401039
"705",30,0.18,0,0.999045,1,127.814615160864
"706",30,0.18,0.02,0.998064,0.99,127.442878954122
"707",30,0.18,0.04,0.996073,0.98,126.621986088776
"708",30,0.18,0.06,0.992523,0.95,125.095702349748
"709",30,0.18,0.08,0.986475,0.95,122.605668036606
"710",30,0.18,0.1,0.976612,0.9,118.954664949018
"711",30,0.18,0.12,0.962515,0.81,114.068445026461
"712",30,0.18,0.14,0.944622,0.69,108.035539522529
"713",30,0.18,0.16,0.926333,0.63,101.105625577756
"714",30,0.18,0.18,0.910253,0.55,93.6425707155766
"715",30,0.18,0.2,0.899194,0.5,86.0490473401039
"716",30,0.2,0,0.999746,1,127.814615160864
"717",30,0.2,0.02,0.99943,1,127.442878954122
"718",30,0.2,0.04,0.998806,1,126.621986088776
"719",30,0.2,0.06,0.997547,0.98,125.095702349748
"720",30,0.2,0.08,0.995139,0.97,122.605668036606
"721",30,0.2,0.1,0.991083,0.95,118.954664949018
"722",30,0.2,0.12,0.984712,0.92,114.068445026461
"723",30,0.2,0.14,0.975647,0.89,108.035539522529
"724",30,0.2,0.16,0.964317,0.82,101.105625577756
"725",30,0.2,0.18,0.952264,0.75,93.6425707155766
"726",30,0.2,0.2,0.940917,0.7,86.0490473401039
