"","nc","delta1","delta2","pow2","pow1","ess"
"473",20,0.18,0.2,0.99862,1,19.6942352177319
"474",20,0.2,0,0.999623,1,19.7182173730276
"475",20,0.2,0.02,0.999644,1,19.803499042336
"476",20,0.2,0.04,0.999618,1,19.796069444189
"477",20,0.2,0.06,0.999617,1,19.6403309659269
"478",20,0.2,0.08,0.999622,1,19.6528625394781
"479",20,0.2,0.1,0.999636,1,19.7815758423016
"480",20,0.2,0.12,0.999621,1,19.7037914449392
"481",20,0.2,0.14,0.999622,1,19.7214723683042
"482",20,0.2,0.16,0.999628,1,19.7859242794647
"483",20,0.2,0.18,0.999635,1,19.8103783796386
"484",20,0.2,0.2,0.999609,1,19.6942352177319
"485",25,0,0,0.799051,0.19,24.722537137694
"486",25,0,0.02,0.79884,0.19,24.6116004694159
"487",25,0,0.04,0.798634,0.2,24.6997509234467
"488",25,0,0.06,0.798363,0.21,24.8089487084484
"489",25,0,0.08,0.798301,0.21,24.4667247481509
"490",25,0,0.1,0.799139,0.2,24.5932135128015
"491",25,0,0.12,0.799018,0.2,24.6983293160603
"492",25,0,0.14,0.798865,0.19,24.877674075737
"493",25,0,0.16,0.79836,0.19,24.7759536241
"494",25,0,0.18,0.799154,0.2,24.7646380436355
"495",25,0,0.2,0.799367,0.21,24.8174015637802
"496",25,0.02,0,0.809117,0.27,24.722537137694
"497",25,0.02,0.02,0.808974,0.26,24.6116004694159
"498",25,0.02,0.04,0.809274,0.26,24.6997509234467
"499",25,0.02,0.06,0.808817,0.27,24.8089487084484
"500",25,0.02,0.08,0.809091,0.26,24.4667247481509
"501",25,0.02,0.1,0.808796,0.26,24.5932135128015
"502",25,0.02,0.12,0.809199,0.26,24.6983293160603
"503",25,0.02,0.14,0.809218,0.26,24.877674075737
"504",25,0.02,0.16,0.80966,0.27,24.7759536241
"505",25,0.02,0.18,0.809548,0.27,24.7646380436355
"506",25,0.02,0.2,0.809254,0.26,24.8174015637802
"507",25,0.04,0,0.832066,0.32,24.722537137694
"508",25,0.04,0.02,0.831754,0.32,24.6116004694159
"509",25,0.04,0.04,0.832322,0.32,24.6997509234467
"510",25,0.04,0.06,0.832686,0.32,24.8089487084484
"511",25,0.04,0.08,0.832212,0.32,24.4667247481509
"512",25,0.04,0.1,0.83144,0.31,24.5932135128015
"513",25,0.04,0.12,0.832376,0.32,24.6983293160603
"514",25,0.04,0.14,0.833069,0.32,24.877674075737
"515",25,0.04,0.16,0.831767,0.33,24.7759536241
"516",25,0.04,0.18,0.832126,0.32,24.7646380436355
"517",25,0.04,0.2,0.831737,0.31,24.8174015637802
"518",25,0.06,0,0.877157,0.48,24.722537137694
"519",25,0.06,0.02,0.876898,0.48,24.6116004694159
"520",25,0.06,0.04,0.877042,0.49,24.6997509234467
"521",25,0.06,0.06,0.876764,0.49,24.8089487084484
"522",25,0.06,0.08,0.876714,0.48,24.4667247481509
"523",25,0.06,0.1,0.876489,0.49,24.5932135128015
"524",25,0.06,0.12,0.876815,0.48,24.6983293160603
"525",25,0.06,0.14,0.876713,0.48,24.877674075737
"526",25,0.06,0.16,0.877575,0.48,24.7759536241
"527",25,0.06,0.18,0.877338,0.48,24.7646380436355
"528",25,0.06,0.2,0.876781,0.48,24.8174015637802
"529",25,0.08,0,0.91569,0.61,24.722537137694
"530",25,0.08,0.02,0.916043,0.63,24.6116004694159
"531",25,0.08,0.04,0.915602,0.61,24.6997509234467
"532",25,0.08,0.06,0.916121,0.62,24.8089487084484
"533",25,0.08,0.08,0.915758,0.62,24.4667247481509
"534",25,0.08,0.1,0.915794,0.62,24.5932135128015
"535",25,0.08,0.12,0.915909,0.62,24.6983293160603
"536",25,0.08,0.14,0.916075,0.63,24.877674075737
"537",25,0.08,0.16,0.916111,0.63,24.7759536241
"538",25,0.08,0.18,0.916086,0.63,24.7646380436355
"539",25,0.08,0.2,0.916073,0.62,24.8174015637802
"540",25,0.1,0,0.947411,0.79,24.722537137694
"541",25,0.1,0.02,0.947474,0.78,24.6116004694159
"542",25,0.1,0.04,0.94743,0.79,24.6997509234467
"543",25,0.1,0.06,0.947672,0.78,24.8089487084484
"544",25,0.1,0.08,0.947367,0.79,24.4667247481509
"545",25,0.1,0.1,0.947596,0.78,24.5932135128015
"546",25,0.1,0.12,0.947791,0.79,24.6983293160603
"547",25,0.1,0.14,0.947531,0.78,24.877674075737
"548",25,0.1,0.16,0.947612,0.78,24.7759536241
"549",25,0.1,0.18,0.947512,0.78,24.7646380436355
"550",25,0.1,0.2,0.947722,0.79,24.8174015637802
"551",25,0.12,0,0.97347,0.87,24.722537137694
"552",25,0.12,0.02,0.973293,0.87,24.6116004694159
"553",25,0.12,0.04,0.973213,0.87,24.6997509234467
"554",25,0.12,0.06,0.973181,0.87,24.8089487084484
"555",25,0.12,0.08,0.973152,0.87,24.4667247481509
"556",25,0.12,0.1,0.973469,0.87,24.5932135128015
"557",25,0.12,0.12,0.973266,0.87,24.6983293160603
"558",25,0.12,0.14,0.9733,0.87,24.877674075737
"559",25,0.12,0.16,0.973124,0.87,24.7759536241
"560",25,0.12,0.18,0.973254,0.87,24.7646380436355
"561",25,0.12,0.2,0.973479,0.87,24.8174015637802
"562",25,0.14,0,0.988958,0.93,24.722537137694
"563",25,0.14,0.02,0.988868,0.93,24.6116004694159
"564",25,0.14,0.04,0.988876,0.93,24.6997509234467
"565",25,0.14,0.06,0.988969,0.93,24.8089487084484
"566",25,0.14,0.08,0.988862,0.93,24.4667247481509
"567",25,0.14,0.1,0.989038,0.93,24.5932135128015
"568",25,0.14,0.12,0.988881,0.93,24.6983293160603
"569",25,0.14,0.14,0.988889,0.93,24.877674075737
"570",25,0.14,0.16,0.988882,0.94,24.7759536241
"571",25,0.14,0.18,0.988994,0.93,24.7646380436355
"572",25,0.14,0.2,0.989018,0.94,24.8174015637802
"573",25,0.16,0,0.99593,0.98,24.722537137694
"574",25,0.16,0.02,0.995948,0.98,24.6116004694159
"575",25,0.16,0.04,0.995917,0.98,24.6997509234467
"576",25,0.16,0.06,0.995888,0.98,24.8089487084484
"577",25,0.16,0.08,0.995898,0.97,24.4667247481509
"578",25,0.16,0.1,0.995963,0.98,24.5932135128015
"579",25,0.16,0.12,0.995813,0.98,24.6983293160603
"580",25,0.16,0.14,0.995887,0.98,24.877674075737
"581",25,0.16,0.16,0.995881,0.99,24.7759536241
"582",25,0.16,0.18,0.995932,0.99,24.7646380436355
"583",25,0.16,0.2,0.995894,0.98,24.8174015637802
"584",25,0.18,0,0.998734,1,24.722537137694
"585",25,0.18,0.02,0.998702,1,24.6116004694159
"586",25,0.18,0.04,0.998687,1,24.6997509234467
"587",25,0.18,0.06,0.998676,1,24.8089487084484
"588",25,0.18,0.08,0.998703,1,24.4667247481509
"589",25,0.18,0.1,0.998718,1,24.5932135128015
"590",25,0.18,0.12,0.998721,1,24.6983293160603
"591",25,0.18,0.14,0.998707,1,24.877674075737
"592",25,0.18,0.16,0.998701,1,24.7759536241
"593",25,0.18,0.18,0.998658,1,24.7646380436355
"594",25,0.18,0.2,0.998707,1,24.8174015637802
"595",25,0.2,0,0.99965,1,24.722537137694
"596",25,0.2,0.02,0.999635,1,24.6116004694159
"597",25,0.2,0.04,0.999663,1,24.6997509234467
"598",25,0.2,0.06,0.999659,1,24.8089487084484
"599",25,0.2,0.08,0.999661,1,24.4667247481509
"600",25,0.2,0.1,0.999633,1,24.5932135128015
"601",25,0.2,0.12,0.999639,1,24.6983293160603
"602",25,0.2,0.14,0.999637,1,24.877674075737
"603",25,0.2,0.16,0.999641,1,24.7759536241
"604",25,0.2,0.18,0.999652,1,24.7646380436355
"605",25,0.2,0.2,0.999651,1,24.8174015637802
"606",30,0,0,0.772531,0.11,29.6869502111847
"607",30,0,0.02,0.772704,0.1,29.6207181754133
"608",30,0,0.04,0.772174,0.1,29.652076316465
"609",30,0,0.06,0.772511,0.11,29.5779885682818
"610",30,0,0.08,0.772239,0.11,29.4954638867136
"611",30,0,0.1,0.771844,0.1,29.7871731428769
"612",30,0,0.12,0.772748,0.11,29.7340186101447
"613",30,0,0.14,0.771895,0.1,29.6747215563288
"614",30,0,0.16,0.772578,0.11,29.6053763718207
"615",30,0,0.18,0.772234,0.1,29.7173822970162
"616",30,0,0.2,0.772227,0.1,29.7012132039138
"617",30,0.02,0,0.771474,0.12,29.6869502111847
"618",30,0.02,0.02,0.770949,0.12,29.6207181754133
"619",30,0.02,0.04,0.770737,0.12,29.652076316465
"620",30,0.02,0.06,0.77146,0.11,29.5779885682818
"621",30,0.02,0.08,0.771275,0.12,29.4954638867136
"622",30,0.02,0.1,0.77061,0.11,29.7871731428769
"623",30,0.02,0.12,0.771156,0.11,29.7340186101447
"624",30,0.02,0.14,0.770761,0.12,29.6747215563288
"625",30,0.02,0.16,0.771616,0.11,29.6053763718207
"626",30,0.02,0.18,0.771196,0.11,29.7173822970162
"627",30,0.02,0.2,0.771752,0.12,29.7012132039138
"628",30,0.04,0,0.814481,0.28,29.6869502111847
"629",30,0.04,0.02,0.814908,0.29,29.6207181754133
"630",30,0.04,0.04,0.814786,0.29,29.652076316465
"631",30,0.04,0.06,0.81482,0.28,29.5779885682818
"632",30,0.04,0.08,0.814127,0.29,29.4954638867136
"633",30,0.04,0.1,0.814872,0.29,29.7871731428769
"634",30,0.04,0.12,0.814481,0.29,29.7340186101447
"635",30,0.04,0.14,0.814628,0.29,29.6747215563288
"636",30,0.04,0.16,0.814922,0.29,29.6053763718207
"637",30,0.04,0.18,0.814565,0.28,29.7173822970162
"638",30,0.04,0.2,0.814341,0.29,29.7012132039138
"639",30,0.06,0,0.877781,0.47,29.6869502111847
"640",30,0.06,0.02,0.877357,0.46,29.6207181754133
"641",30,0.06,0.04,0.877929,0.47,29.652076316465
"642",30,0.06,0.06,0.877376,0.47,29.5779885682818
"643",30,0.06,0.08,0.877619,0.46,29.4954638867136
"644",30,0.06,0.1,0.877837,0.47,29.7871731428769
"645",30,0.06,0.12,0.877411,0.46,29.7340186101447
"646",30,0.06,0.14,0.877859,0.46,29.6747215563288
"647",30,0.06,0.16,0.877513,0.47,29.6053763718207
"648",30,0.06,0.18,0.877075,0.47,29.7173822970162
"649",30,0.06,0.2,0.877674,0.47,29.7012132039138
"650",30,0.08,0,0.931255,0.64,29.6869502111847
"651",30,0.08,0.02,0.930934,0.65,29.6207181754133
"652",30,0.08,0.04,0.930844,0.65,29.652076316465
"653",30,0.08,0.06,0.931025,0.65,29.5779885682818
"654",30,0.08,0.08,0.931333,0.65,29.4954638867136
"655",30,0.08,0.1,0.931293,0.65,29.7871731428769
"656",30,0.08,0.12,0.930958,0.64,29.7340186101447
"657",30,0.08,0.14,0.931259,0.65,29.6747215563288
"658",30,0.08,0.16,0.930829,0.65,29.6053763718207
"659",30,0.08,0.18,0.930777,0.65,29.7173822970162
"660",30,0.08,0.2,0.93104,0.65,29.7012132039138
"661",30,0.1,0,0.966436,0.85,29.6869502111847
"662",30,0.1,0.02,0.9664,0.85,29.6207181754133
"663",30,0.1,0.04,0.966508,0.85,29.652076316465
"664",30,0.1,0.06,0.966369,0.85,29.5779885682818
"665",30,0.1,0.08,0.966568,0.85,29.4954638867136
"666",30,0.1,0.1,0.966548,0.85,29.7871731428769
"667",30,0.1,0.12,0.966454,0.85,29.7340186101447
"668",30,0.1,0.14,0.966564,0.85,29.6747215563288
"669",30,0.1,0.16,0.966064,0.85,29.6053763718207
"670",30,0.1,0.18,0.9665,0.85,29.7173822970162
"671",30,0.1,0.2,0.966026,0.85,29.7012132039138
"672",30,0.12,0,0.985484,0.93,29.6869502111847
"673",30,0.12,0.02,0.985363,0.93,29.6207181754133
"674",30,0.12,0.04,0.985353,0.93,29.652076316465
"675",30,0.12,0.06,0.985506,0.93,29.5779885682818
"676",30,0.12,0.08,0.985401,0.93,29.4954638867136
"677",30,0.12,0.1,0.985385,0.93,29.7871731428769
"678",30,0.12,0.12,0.98545,0.93,29.7340186101447
"679",30,0.12,0.14,0.985536,0.93,29.6747215563288
"680",30,0.12,0.16,0.985279,0.93,29.6053763718207
"681",30,0.12,0.18,0.985458,0.93,29.7173822970162
"682",30,0.12,0.2,0.985259,0.93,29.7012132039138
"683",30,0.14,0,0.994671,0.98,29.6869502111847
"684",30,0.14,0.02,0.99468,0.98,29.6207181754133
"685",30,0.14,0.04,0.994715,0.98,29.652076316465
"686",30,0.14,0.06,0.994716,0.98,29.5779885682818
"687",30,0.14,0.08,0.994649,0.98,29.4954638867136
"688",30,0.14,0.1,0.994685,0.98,29.7871731428769
"689",30,0.14,0.12,0.994652,0.98,29.7340186101447
"690",30,0.14,0.14,0.994694,0.98,29.6747215563288
"691",30,0.14,0.16,0.994654,0.98,29.6053763718207
"692",30,0.14,0.18,0.994636,0.98,29.7173822970162
"693",30,0.14,0.2,0.994579,0.98,29.7012132039138
"694",30,0.16,0,0.998366,0.99,29.6869502111847
"695",30,0.16,0.02,0.998343,0.99,29.6207181754133
"696",30,0.16,0.04,0.998337,0.99,29.652076316465
"697",30,0.16,0.06,0.998372,0.99,29.5779885682818
"698",30,0.16,0.08,0.998344,0.99,29.4954638867136
"699",30,0.16,0.1,0.998335,0.99,29.7871731428769
"700",30,0.16,0.12,0.998358,0.99,29.7340186101447
"701",30,0.16,0.14,0.998365,0.99,29.6747215563288
"702",30,0.16,0.16,0.998373,0.99,29.6053763718207
"703",30,0.16,0.18,0.998349,0.99,29.7173822970162
"704",30,0.16,0.2,0.998326,0.99,29.7012132039138
"705",30,0.18,0,0.999566,1,29.6869502111847
"706",30,0.18,0.02,0.999558,1,29.6207181754133
"707",30,0.18,0.04,0.999563,1,29.652076316465
"708",30,0.18,0.06,0.999577,1,29.5779885682818
"709",30,0.18,0.08,0.999548,1,29.4954638867136
"710",30,0.18,0.1,0.999568,1,29.7871731428769
"711",30,0.18,0.12,0.999576,1,29.7340186101447
"712",30,0.18,0.14,0.999583,1,29.6747215563288
"713",30,0.18,0.16,0.999565,1,29.6053763718207
"714",30,0.18,0.18,0.99955,1,29.7173822970162
"715",30,0.18,0.2,0.999563,1,29.7012132039138
"716",30,0.2,0,0.999902,1,29.6869502111847
"717",30,0.2,0.02,0.999904,1,29.6207181754133
"718",30,0.2,0.04,0.999902,1,29.652076316465
"719",30,0.2,0.06,0.999907,1,29.5779885682818
"720",30,0.2,0.08,0.999904,1,29.4954638867136
"721",30,0.2,0.1,0.999895,1,29.7871731428769
"722",30,0.2,0.12,0.9999,1,29.7340186101447
"723",30,0.2,0.14,0.999904,1,29.6747215563288
"724",30,0.2,0.16,0.999907,1,29.6053763718207
"725",30,0.2,0.18,0.999908,1,29.7173822970162
"726",30,0.2,0.2,0.999897,1,29.7012132039138
