"","nc","delta1","delta2","pow2","pow1","ess"
"489",25,0,0.08,0.977402,0.88,116.383673499832
"490",25,0,0.1,0.990278,0.93,115.874825172323
"491",25,0,0.12,0.99614,0.99,115.958415510573
"492",25,0,0.14,0.998587,1,116.247386532172
"493",25,0,0.16,0.999507,1,116.101323233754
"494",25,0,0.18,0.999828,1,116.169721372147
"495",25,0,0.2,0.999944,1,115.411241950485
"496",25,0.02,0,0.752299,0.13,116.257023500791
"497",25,0.02,0.02,0.784214,0.23,116.177552092919
"498",25,0.02,0.04,0.836645,0.31,115.855946037074
"499",25,0.02,0.06,0.896197,0.52,116.155929916736
"500",25,0.02,0.08,0.941607,0.7,116.383673499832
"501",25,0.02,0.1,0.972042,0.87,115.874825172323
"502",25,0.02,0.12,0.987679,0.93,115.958415510573
"503",25,0.02,0.14,0.995004,0.99,116.247386532172
"504",25,0.02,0.16,0.998139,1,116.101323233754
"505",25,0.02,0.18,0.999325,1,116.169721372147
"506",25,0.02,0.2,0.999763,1,115.411241950485
"507",25,0.04,0,0.768438,0.13,116.257023500791
"508",25,0.04,0.02,0.748284,0.11,116.177552092919
"509",25,0.04,0.04,0.774581,0.2,115.855946037074
"510",25,0.04,0.06,0.82003,0.26,116.155929916736
"511",25,0.04,0.08,0.88177,0.42,116.383673499832
"512",25,0.04,0.1,0.930022,0.62,115.874825172323
"513",25,0.04,0.12,0.965697,0.79,115.958415510573
"514",25,0.04,0.14,0.984417,0.91,116.247386532172
"515",25,0.04,0.16,0.993521,0.96,116.101323233754
"516",25,0.04,0.18,0.997538,0.99,116.169721372147
"517",25,0.04,0.2,0.999092,1,115.411241950485
"518",25,0.06,0,0.825873,0.26,116.257023500791
"519",25,0.06,0.02,0.780472,0.12,116.177552092919
"520",25,0.06,0.04,0.747574,0.1,115.855946037074
"521",25,0.06,0.06,0.765566,0.16,116.155929916736
"522",25,0.06,0.08,0.804525,0.25,116.383673499832
"523",25,0.06,0.1,0.865805,0.38,115.874825172323
"524",25,0.06,0.12,0.91828,0.58,115.958415510573
"525",25,0.06,0.14,0.957911,0.78,116.247386532172
"526",25,0.06,0.16,0.980384,0.88,116.101323233754
"527",25,0.06,0.18,0.991589,0.95,116.169721372147
"528",25,0.06,0.2,0.99668,0.99,115.411241950485
"529",25,0.08,0,0.885239,0.48,116.257023500791
"530",25,0.08,0.02,0.836868,0.28,116.177552092919
"531",25,0.08,0.04,0.793513,0.16,115.855946037074
"532",25,0.08,0.06,0.750871,0.09,116.155929916736
"533",25,0.08,0.08,0.757003,0.13,116.383673499832
"534",25,0.08,0.1,0.79168,0.24,115.874825172323
"535",25,0.08,0.12,0.848958,0.36,115.958415510573
"536",25,0.08,0.14,0.9063,0.53,116.247386532172
"537",25,0.08,0.16,0.948794,0.73,116.101323233754
"538",25,0.08,0.18,0.975562,0.88,116.169721372147
"539",25,0.08,0.2,0.989249,0.93,115.411241950485
"540",25,0.1,0,0.93443,0.71,116.257023500791
"541",25,0.1,0.02,0.896344,0.53,116.177552092919
"542",25,0.1,0.04,0.848968,0.34,115.855946037074
"543",25,0.1,0.06,0.805805,0.21,116.155929916736
"544",25,0.1,0.08,0.757881,0.1,116.383673499832
"545",25,0.1,0.1,0.74983,0.12,115.874825172323
"546",25,0.1,0.12,0.78081,0.21,115.958415510573
"547",25,0.1,0.14,0.832599,0.27,116.247386532172
"548",25,0.1,0.16,0.892201,0.51,116.101323233754
"549",25,0.1,0.18,0.938201,0.66,116.169721372147
"550",25,0.1,0.2,0.969687,0.86,115.411241950485
"551",25,0.12,0,0.972492,0.86,116.257023500791
"552",25,0.12,0.02,0.943902,0.74,116.177552092919
"553",25,0.12,0.04,0.905807,0.56,115.855946037074
"554",25,0.12,0.06,0.860931,0.38,116.155929916736
"555",25,0.12,0.08,0.814909,0.23,116.383673499832
"556",25,0.12,0.1,0.767513,0.12,115.874825172323
"557",25,0.12,0.12,0.745577,0.1,115.958415510573
"558",25,0.12,0.14,0.770933,0.17,116.247386532172
"559",25,0.12,0.16,0.815502,0.25,116.101323233754
"560",25,0.12,0.18,0.876785,0.4,116.169721372147
"561",25,0.12,0.2,0.926046,0.59,115.411241950485
"562",25,0.14,0,0.990266,0.93,116.257023500791
"563",25,0.14,0.02,0.977294,0.86,116.177552092919
"564",25,0.14,0.04,0.952499,0.79,115.855946037074
"565",25,0.14,0.06,0.915677,0.64,116.155929916736
"566",25,0.14,0.08,0.873262,0.42,116.383673499832
"567",25,0.14,0.1,0.82455,0.26,115.874825172323
"568",25,0.14,0.12,0.779778,0.12,115.958415510573
"569",25,0.14,0.14,0.744735,0.09,116.247386532172
"570",25,0.14,0.16,0.761433,0.16,116.101323233754
"571",25,0.14,0.18,0.799875,0.24,116.169721372147
"572",25,0.14,0.2,0.860094,0.37,115.411241950485
"573",25,0.16,0,0.997114,0.99,116.257023500791
"574",25,0.16,0.02,0.992262,0.95,116.177552092919
"575",25,0.16,0.04,0.981526,0.87,115.855946037074
"576",25,0.16,0.06,0.960174,0.8,116.155929916736
"577",25,0.16,0.08,0.925475,0.68,116.383673499832
"578",25,0.16,0.1,0.885296,0.48,115.874825172323
"579",25,0.16,0.12,0.835961,0.27,115.958415510573
"580",25,0.16,0.14,0.792311,0.14,116.247386532172
"581",25,0.16,0.16,0.748074,0.08,116.101323233754
"582",25,0.16,0.18,0.752526,0.12,116.169721372147
"583",25,0.16,0.2,0.786441,0.24,115.411241950485
"584",25,0.18,0,0.99929,1,116.257023500791
"585",25,0.18,0.02,0.997813,1,116.177552092919
"586",25,0.18,0.04,0.993932,0.96,115.855946037074
"587",25,0.18,0.06,0.984931,0.9,116.155929916736
"588",25,0.18,0.08,0.966836,0.83,116.383673499832
"589",25,0.18,0.1,0.934693,0.71,115.874825172323
"590",25,0.18,0.12,0.895731,0.51,115.958415510573
"591",25,0.18,0.14,0.847936,0.32,116.247386532172
"592",25,0.18,0.16,0.803626,0.2,116.101323233754
"593",25,0.18,0.18,0.755653,0.09,116.169721372147
"594",25,0.18,0.2,0.745382,0.1,115.411241950485
"595",25,0.2,0,0.999824,1,116.257023500791
"596",25,0.2,0.02,0.999446,1,116.177552092919
"597",25,0.2,0.04,0.998333,1,115.855946037074
"598",25,0.2,0.06,0.995231,0.98,116.155929916736
"599",25,0.2,0.08,0.9878,0.92,116.383673499832
"600",25,0.2,0.1,0.972434,0.86,115.874825172323
"601",25,0.2,0.12,0.943857,0.74,115.958415510573
"602",25,0.2,0.14,0.905256,0.56,116.247386532172
"603",25,0.2,0.16,0.859868,0.38,116.101323233754
"604",25,0.2,0.18,0.812695,0.23,116.169721372147
"605",25,0.2,0.2,0.764693,0.11,115.411241950485
"606",30,0,0,0.789492,0.2,120.932791589876
"607",30,0,0.02,0.85093,0.31,121.04084698621
"608",30,0,0.04,0.914229,0.54,120.705779378702
"609",30,0,0.06,0.955642,0.73,121.497991196481
"610",30,0,0.08,0.979194,0.87,121.49086781259
"611",30,0,0.1,0.990838,0.95,120.868447245858
"612",30,0,0.12,0.996188,0.99,120.380778824349
"613",30,0,0.14,0.998541,1,120.457038321272
"614",30,0,0.16,0.999441,1,120.7698694835
"615",30,0,0.18,0.999797,1,120.016273845016
"616",30,0,0.2,0.999915,1,119.62858101749
"617",30,0.02,0,0.726566,0.06,120.932791589876
"618",30,0.02,0.02,0.768014,0.17,121.04084698621
"619",30,0.02,0.04,0.832537,0.26,120.705779378702
"620",30,0.02,0.06,0.896385,0.48,121.497991196481
"621",30,0.02,0.08,0.944472,0.67,121.49086781259
"622",30,0.02,0.1,0.97322,0.81,120.868447245858
"623",30,0.02,0.12,0.988061,0.95,120.380778824349
"624",30,0.02,0.14,0.994915,0.99,120.457038321272
"625",30,0.02,0.16,0.997982,1,120.7698694835
"626",30,0.02,0.18,0.999189,1,120.016273845016
"627",30,0.02,0.2,0.999655,1,119.62858101749
"628",30,0.04,0,0.752052,0.11,120.932791589876
"629",30,0.04,0.02,0.725059,0.06,121.04084698621
"630",30,0.04,0.04,0.748411,0.13,120.705779378702
"631",30,0.04,0.06,0.81371,0.25,121.497991196481
"632",30,0.04,0.08,0.875343,0.41,121.49086781259
"633",30,0.04,0.1,0.931589,0.63,120.868447245858
"634",30,0.04,0.12,0.965654,0.78,120.380778824349
"635",30,0.04,0.14,0.984236,0.91,120.457038321272
"636",30,0.04,0.16,0.993223,0.98,120.7698694835
"637",30,0.04,0.18,0.997182,0.99,120.016273845016
"638",30,0.04,0.2,0.998805,1,119.62858101749
"639",30,0.06,0,0.821061,0.22,120.932791589876
"640",30,0.06,0.02,0.766211,0.13,121.04084698621
"641",30,0.06,0.04,0.727191,0.06,120.705779378702
"642",30,0.06,0.06,0.734759,0.1,121.497991196481
"643",30,0.06,0.08,0.793675,0.2,121.49086781259
"644",30,0.06,0.1,0.853991,0.31,120.868447245858
"645",30,0.06,0.12,0.916387,0.55,120.380778824349
"646",30,0.06,0.14,0.956395,0.73,120.457038321272
"647",30,0.06,0.16,0.979529,0.88,120.7698694835
"648",30,0.06,0.18,0.990824,0.95,120.016273845016
"649",30,0.06,0.2,0.996021,0.99,119.62858101749
"650",30,0.08,0,0.896674,0.45,120.932791589876
"651",30,0.08,0.02,0.838814,0.25,121.04084698621
"652",30,0.08,0.04,0.780308,0.13,120.705779378702
"653",30,0.08,0.06,0.73478,0.08,121.497991196481
"654",30,0.08,0.08,0.7268,0.06,121.49086781259
"655",30,0.08,0.1,0.771583,0.17,120.868447245858
"656",30,0.08,0.12,0.834475,0.26,120.380778824349
"657",30,0.08,0.14,0.898204,0.49,120.457038321272
"658",30,0.08,0.16,0.945404,0.67,120.7698694835
"659",30,0.08,0.18,0.973412,0.82,120.016273845016
"660",30,0.08,0.2,0.987719,0.95,119.62858101749
"661",30,0.1,0,0.948427,0.74,120.932791589876
"662",30,0.1,0.02,0.911448,0.56,121.04084698621
"663",30,0.1,0.04,0.857935,0.33,120.705779378702
"664",30,0.1,0.06,0.796556,0.15,121.497991196481
"665",30,0.1,0.08,0.747042,0.1,121.49086781259
"666",30,0.1,0.1,0.722492,0.06,120.868447245858
"667",30,0.1,0.12,0.750396,0.14,120.380778824349
"668",30,0.1,0.14,0.81585,0.25,120.457038321272
"669",30,0.1,0.16,0.877697,0.42,120.7698694835
"670",30,0.1,0.18,0.932203,0.63,120.016273845016
"671",30,0.1,0.2,0.9657,0.78,119.62858101749
"672",30,0.12,0,0.976815,0.88,120.932791589876
"673",30,0.12,0.02,0.956285,0.77,121.04084698621
"674",30,0.12,0.04,0.924749,0.65,120.705779378702
"675",30,0.12,0.06,0.876178,0.4,121.497991196481
"676",30,0.12,0.08,0.81519,0.21,121.49086781259
"677",30,0.12,0.1,0.761055,0.12,120.868447245858
"678",30,0.12,0.12,0.724178,0.06,120.380778824349
"679",30,0.12,0.14,0.734778,0.1,120.457038321272
"680",30,0.12,0.16,0.79529,0.2,120.7698694835
"681",30,0.12,0.18,0.855803,0.31,120.016273845016
"682",30,0.12,0.2,0.916985,0.55,119.62858101749
"683",30,0.14,0,0.991682,0.97,120.932791589876
"684",30,0.14,0.02,0.981543,0.92,121.04084698621
"685",30,0.14,0.04,0.962583,0.8,120.705779378702
"686",30,0.14,0.06,0.935844,0.7,121.497991196481
"687",30,0.14,0.08,0.891996,0.44,121.49086781259
"688",30,0.14,0.1,0.832744,0.25,120.868447245858
"689",30,0.14,0.12,0.774414,0.12,120.380778824349
"690",30,0.14,0.14,0.730059,0.05,120.457038321272
"691",30,0.14,0.16,0.726051,0.06,120.7698694835
"692",30,0.14,0.18,0.773036,0.17,120.016273845016
"693",30,0.14,0.2,0.835446,0.26,119.62858101749
"694",30,0.16,0,0.997388,0.98,120.932791589876
"695",30,0.16,0.02,0.993484,0.97,121.04084698621
"696",30,0.16,0.04,0.985419,0.93,120.705779378702
"697",30,0.16,0.06,0.969545,0.84,121.497991196481
"698",30,0.16,0.08,0.945521,0.73,121.49086781259
"699",30,0.16,0.1,0.906602,0.54,120.868447245858
"700",30,0.16,0.12,0.851052,0.3,120.380778824349
"701",30,0.16,0.14,0.788988,0.12,120.457038321272
"702",30,0.16,0.16,0.741325,0.1,120.7698694835
"703",30,0.16,0.18,0.719762,0.06,120.016273845016
"704",30,0.16,0.2,0.751077,0.14,119.62858101749
"705",30,0.18,0,0.999263,1,120.932791589876
"706",30,0.18,0.02,0.998016,0.99,121.04084698621
"707",30,0.18,0.04,0.994991,0.98,120.705779378702
"708",30,0.18,0.06,0.988467,0.96,121.497991196481
"709",30,0.18,0.08,0.975303,0.88,121.49086781259
"710",30,0.18,0.1,0.953667,0.77,120.868447245858
"711",30,0.18,0.12,0.920343,0.62,120.380778824349
"712",30,0.18,0.14,0.869372,0.37,120.457038321272
"713",30,0.18,0.16,0.808031,0.18,120.7698694835
"714",30,0.18,0.18,0.754515,0.1,120.016273845016
"715",30,0.18,0.2,0.719871,0.06,119.62858101749
"716",30,0.2,0,0.999827,1,120.932791589876
"717",30,0.2,0.02,0.999464,1,121.04084698621
"718",30,0.2,0.04,0.998521,0.99,120.705779378702
"719",30,0.2,0.06,0.996159,0.98,121.497991196481
"720",30,0.2,0.08,0.99097,0.97,121.49086781259
"721",30,0.2,0.1,0.980083,0.9,120.868447245858
"722",30,0.2,0.12,0.960032,0.79,120.380778824349
"723",30,0.2,0.14,0.93177,0.68,120.457038321272
"724",30,0.2,0.16,0.885749,0.41,120.7698694835
"725",30,0.2,0.18,0.825153,0.24,120.016273845016
"726",30,0.2,0.2,0.766963,0.12,119.62858101749
