"","delta1","delta2","pow","ess"
"129",-0.4,-0.8,1,28.8747351494402
"130",-0.4,-0.7,1,28.7307626518698
"131",-0.4,-0.6,1,29.1817698996198
"132",-0.4,-0.5,1,25.3251110029938
"133",-0.4,-0.4,1,93.6457773111802
"134",-0.4,-0.3,1,119.946445230893
"135",-0.4,-0.2,1,120.741520421583
"136",-0.4,-0.1,1,121.294277074035
"137",-0.4,0,1,120.730240575896
"138",-0.4,0.1,1,120.572956518833
"139",-0.4,0.2,1,83.0814925765402
"140",-0.4,0.3,1,29.7822265929432
"141",-0.4,0.4,1,29.1674537470607
"142",-0.4,0.5,1,28.9016095601381
"143",-0.4,0.6,1,28.8688835424911
"144",-0.4,0.7,1,28.9689963366873
"145",-0.4,0.8,1,28.8599101672237
"146",-0.4,0.9,1,28.9242666586808
"147",-0.4,1,1,28.9879915072754
"148",-0.3,-1,1,28.9132974131815
"149",-0.3,-0.9,1,28.6981558083513
"150",-0.3,-0.8,1,28.8747351494402
"151",-0.3,-0.7,1,28.7307626518698
"152",-0.3,-0.6,1,29.1817698996198
"153",-0.3,-0.5,1,25.3251110029938
"154",-0.3,-0.4,1,93.6457773111802
"155",-0.3,-0.3,1,119.946445230893
"156",-0.3,-0.2,1,120.741520421583
"157",-0.3,-0.1,1,121.294277074035
"158",-0.3,0,1,120.730240575896
"159",-0.3,0.1,1,120.572956518833
"160",-0.3,0.2,1,83.0814925765402
"161",-0.3,0.3,1,29.7822265929432
"162",-0.3,0.4,1,29.1674537470607
"163",-0.3,0.5,1,28.9016095601381
"164",-0.3,0.6,1,28.8688835424911
"165",-0.3,0.7,1,28.9689963366873
"166",-0.3,0.8,1,28.8599101672237
"167",-0.3,0.9,1,28.9242666586808
"168",-0.3,1,1,28.9879915072754
"169",-0.2,-1,1,28.9132974131815
"170",-0.2,-0.9,1,28.6981558083513
"171",-0.2,-0.8,1,28.8747351494402
"172",-0.2,-0.7,1,28.7307626518698
"173",-0.2,-0.6,1,29.1817698996198
"174",-0.2,-0.5,0.97,25.3251110029938
"175",-0.2,-0.4,1,93.6457773111802
"176",-0.2,-0.3,1,119.946445230893
"177",-0.2,-0.2,1,120.741520421583
"178",-0.2,-0.1,1,121.294277074035
"179",-0.2,0,1,120.730240575896
"180",-0.2,0.1,1,120.572956518833
"181",-0.2,0.2,1,83.0814925765402
"182",-0.2,0.3,1,29.7822265929432
"183",-0.2,0.4,1,29.1674537470607
"184",-0.2,0.5,1,28.9016095601381
"185",-0.2,0.6,1,28.8688835424911
"186",-0.2,0.7,1,28.9689963366873
"187",-0.2,0.8,1,28.8599101672237
"188",-0.2,0.9,1,28.9242666586808
"189",-0.2,1,1,28.9879915072754
"190",-0.1,-1,1,28.9132974131815
"191",-0.1,-0.9,1,28.6981558083513
"192",-0.1,-0.8,1,28.8747351494402
"193",-0.1,-0.7,1,28.7307626518698
"194",-0.1,-0.6,1,29.1817698996198
"195",-0.1,-0.5,0.75,25.3251110029938
"196",-0.1,-0.4,0.55,93.6457773111802
"197",-0.1,-0.3,1,119.946445230893
"198",-0.1,-0.2,1,120.741520421583
"199",-0.1,-0.1,1,121.294277074035
"200",-0.1,0,1,120.730240575896
"201",-0.1,0.1,1,120.572956518833
"202",-0.1,0.2,1,83.0814925765402
"203",-0.1,0.3,1,29.7822265929432
"204",-0.1,0.4,1,29.1674537470607
"205",-0.1,0.5,1,28.9016095601381
"206",-0.1,0.6,1,28.8688835424911
"207",-0.1,0.7,1,28.9689963366873
"208",-0.1,0.8,1,28.8599101672237
"209",-0.1,0.9,1,28.9242666586808
"210",-0.1,1,1,28.9879915072754
"211",0,-1,1,28.9132974131815
"212",0,-0.9,1,28.6981558083513
"213",0,-0.8,1,28.8747351494402
"214",0,-0.7,1,28.7307626518698
"215",0,-0.6,1,29.1817698996198
"216",0,-0.5,0.72,25.3251110029938
"217",0,-0.4,0.01,93.6457773111802
"218",0,-0.3,0.25,119.946445230893
"219",0,-0.2,0.98,120.741520421583
"220",0,-0.1,1,121.294277074035
"221",0,0,1,120.730240575896
"222",0,0.1,1,120.572956518833
"223",0,0.2,1,83.0814925765402
"224",0,0.3,1,29.7822265929432
"225",0,0.4,1,29.1674537470607
"226",0,0.5,1,28.9016095601381
"227",0,0.6,1,28.8688835424911
"228",0,0.7,1,28.9689963366873
"229",0,0.8,1,28.8599101672237
"230",0,0.9,1,28.9242666586808
"231",0,1,1,28.9879915072754
"232",0.1,-1,0.57,28.9132974131815
"233",0.1,-0.9,0.59,28.6981558083513
"234",0.1,-0.8,0.58,28.8747351494402
"235",0.1,-0.7,0.56,28.7307626518698
"236",0.1,-0.6,0.56,29.1817698996198
"237",0.1,-0.5,0.46,25.3251110029938
"238",0.1,-0.4,0.01,93.6457773111802
"239",0.1,-0.3,0,119.946445230893
"240",0.1,-0.2,0.08,120.741520421583
"241",0.1,-0.1,0.87,121.294277074035
"242",0.1,0,1,120.730240575896
"243",0.1,0.1,1,120.572956518833
"244",0.1,0.2,0.93,83.0814925765402
"245",0.1,0.3,0.64,29.7822265929432
"246",0.1,0.4,0.62,29.1674537470607
"247",0.1,0.5,0.61,28.9016095601381
"248",0.1,0.6,0.62,28.8688835424911
"249",0.1,0.7,0.62,28.9689963366873
"250",0.1,0.8,0.6,28.8599101672237
"251",0.1,0.9,0.61,28.9242666586808
"252",0.1,1,0.61,28.9879915072754
"253",0.2,-1,0.01,28.9132974131815
"254",0.2,-0.9,0.01,28.6981558083513
"255",0.2,-0.8,0.01,28.8747351494402
"256",0.2,-0.7,0.01,28.7307626518698
"257",0.2,-0.6,0.01,29.1817698996198
"258",0.2,-0.5,0.01,25.3251110029938
"259",0.2,-0.4,0,93.6457773111802
"260",0.2,-0.3,0,119.946445230893
"261",0.2,-0.2,0,120.741520421583
"262",0.2,-0.1,0.03,121.294277074035
"263",0.2,0,0.63,120.730240575896
"264",0.2,0.1,1,120.572956518833
"265",0.2,0.2,0.84,83.0814925765402
"266",0.2,0.3,0.07,29.7822265929432
"267",0.2,0.4,0.01,29.1674537470607
"268",0.2,0.5,0.01,28.9016095601381
"269",0.2,0.6,0.01,28.8688835424911
"270",0.2,0.7,0.01,28.9689963366873
"271",0.2,0.8,0.01,28.8599101672237
"272",0.2,0.9,0.01,28.9242666586808
"273",0.2,1,0.01,28.9879915072754
"274",0.3,-1,0,28.9132974131815
"275",0.3,-0.9,0,28.6981558083513
"276",0.3,-0.8,0,28.8747351494402
"277",0.3,-0.7,0,28.7307626518698
"278",0.3,-0.6,0,29.1817698996198
"279",0.3,-0.5,0,25.3251110029938
"280",0.3,-0.4,0,93.6457773111802
"281",0.3,-0.3,0,119.946445230893
"282",0.3,-0.2,0,120.741520421583
"283",0.3,-0.1,0,121.294277074035
"284",0.3,0,0,120.730240575896
"285",0.3,0.1,0.26,120.572956518833
"286",0.3,0.2,0.77,83.0814925765402
"287",0.3,0.3,0.03,29.7822265929432
"288",0.3,0.4,0,29.1674537470607
"289",0.3,0.5,0,28.9016095601381
"290",0.3,0.6,0,28.8688835424911
"291",0.3,0.7,0,28.9689963366873
"292",0.3,0.8,0,28.8599101672237
"293",0.3,0.9,0,28.9242666586808
"294",0.3,1,0,28.9879915072754
"295",0.4,-1,0,28.9132974131815
"296",0.4,-0.9,0,28.6981558083513
"297",0.4,-0.8,0,28.8747351494402
"298",0.4,-0.7,0,28.7307626518698
"299",0.4,-0.6,0,29.1817698996198
"300",0.4,-0.5,0,25.3251110029938
"301",0.4,-0.4,0,93.6457773111802
"302",0.4,-0.3,0,119.946445230893
"303",0.4,-0.2,0,120.741520421583
"304",0.4,-0.1,0,121.294277074035
"305",0.4,0,0,120.730240575896
"306",0.4,0.1,0,120.572956518833
"307",0.4,0.2,0.07,83.0814925765402
"308",0.4,0.3,0.02,29.7822265929432
"309",0.4,0.4,0,29.1674537470607
"310",0.4,0.5,0,28.9016095601381
"311",0.4,0.6,0,28.8688835424911
"312",0.4,0.7,0,28.9689963366873
"313",0.4,0.8,0,28.8599101672237
"314",0.4,0.9,0,28.9242666586808
"315",0.4,1,0,28.9879915072754
"316",0.5,-1,0,28.9132974131815
"317",0.5,-0.9,0,28.6981558083513
"318",0.5,-0.8,0,28.8747351494402
"319",0.5,-0.7,0,28.7307626518698
"320",0.5,-0.6,0,29.1817698996198
"321",0.5,-0.5,0,25.3251110029938
"322",0.5,-0.4,0,93.6457773111802
"323",0.5,-0.3,0,119.946445230893
"324",0.5,-0.2,0,120.741520421583
"325",0.5,-0.1,0,121.294277074035
"326",0.5,0,0,120.730240575896
"327",0.5,0.1,0,120.572956518833
"328",0.5,0.2,0,83.0814925765402
"329",0.5,0.3,0,29.7822265929432
"330",0.5,0.4,0,29.1674537470607
"331",0.5,0.5,0,28.9016095601381
"332",0.5,0.6,0,28.8688835424911
"333",0.5,0.7,0,28.9689963366873
"334",0.5,0.8,0,28.8599101672237
"335",0.5,0.9,0,28.9242666586808
"336",0.5,1,0,28.9879915072754
"337",0.6,-1,0,28.9132974131815
"338",0.6,-0.9,0,28.6981558083513
"339",0.6,-0.8,0,28.8747351494402
"340",0.6,-0.7,0,28.7307626518698
"341",0.6,-0.6,0,29.1817698996198
"342",0.6,-0.5,0,25.3251110029938
"343",0.6,-0.4,0,93.6457773111802
"344",0.6,-0.3,0,119.946445230893
"345",0.6,-0.2,0,120.741520421583
"346",0.6,-0.1,0,121.294277074035
"347",0.6,0,0,120.730240575896
"348",0.6,0.1,0,120.572956518833
"349",0.6,0.2,0,83.0814925765402
"350",0.6,0.3,0,29.7822265929432
"351",0.6,0.4,0,29.1674537470607
"352",0.6,0.5,0,28.9016095601381
"353",0.6,0.6,0,28.8688835424911
"354",0.6,0.7,0,28.9689963366873
"355",0.6,0.8,0,28.8599101672237
"356",0.6,0.9,0,28.9242666586808
"357",0.6,1,0,28.9879915072754
"358",0.7,-1,0,28.9132974131815
"359",0.7,-0.9,0,28.6981558083513
"360",0.7,-0.8,0,28.8747351494402
"361",0.7,-0.7,0,28.7307626518698
