"","delta1","delta2","pow","ess"
"129",-0.4,-0.8,1,31.7408909215937
"130",-0.4,-0.7,1,33.4125532609386
"131",-0.4,-0.6,1,37.4106376338882
"132",-0.4,-0.5,1,47.8527120461125
"133",-0.4,-0.4,1,73.4677143653159
"134",-0.4,-0.3,1,110.237066819174
"135",-0.4,-0.2,1,126.679119684383
"136",-0.4,-0.1,1,127.990023868844
"137",-0.4,0,1,126.295738098516
"138",-0.4,0.1,1,107.954054899822
"139",-0.4,0.2,1,71.0255566627902
"140",-0.4,0.3,1,46.7699164368791
"141",-0.4,0.4,1,37.0066538578488
"142",-0.4,0.5,1,33.2508011842978
"143",-0.4,0.6,1,31.6688479443773
"144",-0.4,0.7,1,30.9307804180385
"145",-0.4,0.8,1,30.5547266090539
"146",-0.4,0.9,1,30.3487585555923
"147",-0.4,1,1,30.2290653994711
"148",-0.3,-1,1,30.5734561105835
"149",-0.3,-0.9,1,30.96608934177
"150",-0.3,-0.8,1,31.7408909215937
"151",-0.3,-0.7,1,33.4125532609386
"152",-0.3,-0.6,1,37.4106376338882
"153",-0.3,-0.5,1,47.8527120461125
"154",-0.3,-0.4,1,73.4677143653159
"155",-0.3,-0.3,1,110.237066819174
"156",-0.3,-0.2,1,126.679119684383
"157",-0.3,-0.1,1,127.990023868844
"158",-0.3,0,1,126.295738098516
"159",-0.3,0.1,1,107.954054899822
"160",-0.3,0.2,1,71.0255566627902
"161",-0.3,0.3,1,46.7699164368791
"162",-0.3,0.4,1,37.0066538578488
"163",-0.3,0.5,1,33.2508011842978
"164",-0.3,0.6,1,31.6688479443773
"165",-0.3,0.7,1,30.9307804180385
"166",-0.3,0.8,1,30.5547266090539
"167",-0.3,0.9,1,30.3487585555923
"168",-0.3,1,1,30.2290653994711
"169",-0.2,-1,1,30.5734561105835
"170",-0.2,-0.9,1,30.96608934177
"171",-0.2,-0.8,1,31.7408909215937
"172",-0.2,-0.7,1,33.4125532609386
"173",-0.2,-0.6,1,37.4106376338882
"174",-0.2,-0.5,1,47.8527120461125
"175",-0.2,-0.4,1,73.4677143653159
"176",-0.2,-0.3,1,110.237066819174
"177",-0.2,-0.2,1,126.679119684383
"178",-0.2,-0.1,1,127.990023868844
"179",-0.2,0,1,126.295738098516
"180",-0.2,0.1,1,107.954054899822
"181",-0.2,0.2,1,71.0255566627902
"182",-0.2,0.3,1,46.7699164368791
"183",-0.2,0.4,1,37.0066538578488
"184",-0.2,0.5,1,33.2508011842978
"185",-0.2,0.6,1,31.6688479443773
"186",-0.2,0.7,1,30.9307804180385
"187",-0.2,0.8,1,30.5547266090539
"188",-0.2,0.9,1,30.3487585555923
"189",-0.2,1,1,30.2290653994711
"190",-0.1,-1,1,30.5734561105835
"191",-0.1,-0.9,1,30.96608934177
"192",-0.1,-0.8,1,31.7408909215937
"193",-0.1,-0.7,1,33.4125532609386
"194",-0.1,-0.6,1,37.4106376338882
"195",-0.1,-0.5,1,47.8527120461125
"196",-0.1,-0.4,0.98,73.4677143653159
"197",-0.1,-0.3,1,110.237066819174
"198",-0.1,-0.2,1,126.679119684383
"199",-0.1,-0.1,1,127.990023868844
"200",-0.1,0,1,126.295738098516
"201",-0.1,0.1,1,107.954054899822
"202",-0.1,0.2,1,71.0255566627902
"203",-0.1,0.3,1,46.7699164368791
"204",-0.1,0.4,1,37.0066538578488
"205",-0.1,0.5,1,33.2508011842978
"206",-0.1,0.6,1,31.6688479443773
"207",-0.1,0.7,1,30.9307804180385
"208",-0.1,0.8,1,30.5547266090539
"209",-0.1,0.9,1,30.3487585555923
"210",-0.1,1,1,30.2290653994711
"211",0,-1,0.99,30.5734561105835
"212",0,-0.9,0.99,30.96608934177
"213",0,-0.8,0.99,31.7408909215937
"214",0,-0.7,0.98,33.4125532609386
"215",0,-0.6,0.94,37.4106376338882
"216",0,-0.5,0.85,47.8527120461125
"217",0,-0.4,0.65,73.4677143653159
"218",0,-0.3,0.77,110.237066819174
"219",0,-0.2,0.96,126.679119684383
"220",0,-0.1,1,127.990023868844
"221",0,0,1,126.295738098516
"222",0,0.1,1,107.954054899822
"223",0,0.2,1,71.0255566627902
"224",0,0.3,1,46.7699164368791
"225",0,0.4,1,37.0066538578488
"226",0,0.5,1,33.2508011842978
"227",0,0.6,0.99,31.6688479443773
"228",0,0.7,0.99,30.9307804180385
"229",0,0.8,0.99,30.5547266090539
"230",0,0.9,0.99,30.3487585555923
"231",0,1,0.99,30.2290653994711
"232",0.1,-1,0.64,30.5734561105835
