"","nc","delta1","delta2","pow2","pow1","ess"
"124",10,0,0.04,0.75275,0.1,17.0225145902262
"125",10,0,0.06,0.742621,0.1,13.823265272939
"126",10,0,0.08,0.736513,0.09,12.7852928142161
"127",10,0,0.1,0.732301,0.06,10.9884441436589
"128",10,0,0.12,0.730216,0.05,10.4128257068324
"129",10,0,0.14,0.729876,0.05,10.2141380904837
"130",10,0,0.16,0.729691,0.05,10.1788476649937
"131",10,0,0.18,0.72974,0.05,10.1945809682025
"132",10,0,0.2,0.729715,0.05,10.1860855082656
"133",10,0.02,0,0.75418,0.07,27.3672090973492
"134",10,0.02,0.02,0.756496,0.12,20.9165306586362
"135",10,0.02,0.04,0.755949,0.1,17.0225145902262
"136",10,0.02,0.06,0.75133,0.09,13.823265272939
"137",10,0.02,0.08,0.745591,0.07,12.7852928142161
"138",10,0.02,0.1,0.740216,0.07,10.9884441436589
"139",10,0.02,0.12,0.737251,0.06,10.4128257068324
"140",10,0.02,0.14,0.736517,0.06,10.2141380904837
"141",10,0.02,0.16,0.736179,0.06,10.1788476649937
"142",10,0.02,0.18,0.73623,0.06,10.1945809682025
"143",10,0.02,0.2,0.736214,0.06,10.1860855082656
"144",10,0.04,0,0.773579,0.09,27.3672090973492
"145",10,0.04,0.02,0.770859,0.09,20.9165306586362
"146",10,0.04,0.04,0.769684,0.12,17.0225145902262
"147",10,0.04,0.06,0.767748,0.11,13.823265272939
"148",10,0.04,0.08,0.766171,0.11,12.7852928142161
"149",10,0.04,0.1,0.762161,0.1,10.9884441436589
"150",10,0.04,0.12,0.758854,0.1,10.4128257068324
"151",10,0.04,0.14,0.757583,0.09,10.2141380904837
"152",10,0.04,0.16,0.757049,0.09,10.1788476649937
"153",10,0.04,0.18,0.757034,0.09,10.1945809682025
"154",10,0.04,0.2,0.757015,0.09,10.1860855082656
"155",10,0.06,0,0.806801,0.18,27.3672090973492
"156",10,0.06,0.02,0.801239,0.15,20.9165306586362
"157",10,0.06,0.04,0.798341,0.14,17.0225145902262
"158",10,0.06,0.06,0.793281,0.14,13.823265272939
"159",10,0.06,0.08,0.792014,0.15,12.7852928142161
"160",10,0.06,0.1,0.791688,0.16,10.9884441436589
"161",10,0.06,0.12,0.788701,0.15,10.4128257068324
"162",10,0.06,0.14,0.787191,0.15,10.2141380904837
"163",10,0.06,0.16,0.786638,0.14,10.1788476649937
"164",10,0.06,0.18,0.786598,0.14,10.1945809682025
"165",10,0.06,0.2,0.786573,0.14,10.1860855082656
"166",10,0.08,0,0.857673,0.34,27.3672090973492
"167",10,0.08,0.02,0.839805,0.25,20.9165306586362
"168",10,0.08,0.04,0.835819,0.25,17.0225145902262
"169",10,0.08,0.06,0.830574,0.23,13.823265272939
"170",10,0.08,0.08,0.828726,0.24,12.7852928142161
"171",10,0.08,0.1,0.82797,0.24,10.9884441436589
"172",10,0.08,0.12,0.827217,0.24,10.4128257068324
"173",10,0.08,0.14,0.826138,0.24,10.2141380904837
"174",10,0.08,0.16,0.825684,0.24,10.1788476649937
"175",10,0.08,0.18,0.825693,0.24,10.1945809682025
"176",10,0.08,0.2,0.825681,0.24,10.1860855082656
"177",10,0.1,0,0.906527,0.53,27.3672090973492
"178",10,0.1,0.02,0.886796,0.46,20.9165306586362
"179",10,0.1,0.04,0.876081,0.42,17.0225145902262
"180",10,0.1,0.06,0.874707,0.41,13.823265272939
"181",10,0.1,0.08,0.870229,0.41,12.7852928142161
"182",10,0.1,0.1,0.87077,0.41,10.9884441436589
"183",10,0.1,0.12,0.871194,0.41,10.4128257068324
"184",10,0.1,0.14,0.870689,0.41,10.2141380904837
"185",10,0.1,0.16,0.870208,0.41,10.1788476649937
"186",10,0.1,0.18,0.870198,0.41,10.1945809682025
"187",10,0.1,0.2,0.87016,0.41,10.1860855082656
"188",10,0.12,0,0.938697,0.7,27.3672090973492
"189",10,0.12,0.02,0.929186,0.64,20.9165306586362
"190",10,0.12,0.04,0.913541,0.56,17.0225145902262
"191",10,0.12,0.06,0.910803,0.53,13.823265272939
"192",10,0.12,0.08,0.906243,0.52,12.7852928142161
"193",10,0.12,0.1,0.905018,0.52,10.9884441436589
"194",10,0.12,0.12,0.905493,0.52,10.4128257068324
"195",10,0.12,0.14,0.905373,0.52,10.2141380904837
"196",10,0.12,0.16,0.904599,0.52,10.1788476649937
"197",10,0.12,0.18,0.904486,0.52,10.1945809682025
"198",10,0.12,0.2,0.904393,0.52,10.1860855082656
"199",10,0.14,0,0.961461,0.84,27.3672090973492
"200",10,0.14,0.02,0.958317,0.77,20.9165306586362
"201",10,0.14,0.04,0.948826,0.73,17.0225145902262
"202",10,0.14,0.06,0.942381,0.67,13.823265272939
"203",10,0.14,0.08,0.93933,0.65,12.7852928142161
"204",10,0.14,0.1,0.936755,0.63,10.9884441436589
"205",10,0.14,0.12,0.934383,0.63,10.4128257068324
"206",10,0.14,0.14,0.934275,0.63,10.2141380904837
"207",10,0.14,0.16,0.93538,0.63,10.1788476649937
"208",10,0.14,0.18,0.935733,0.63,10.1945809682025
"209",10,0.14,0.2,0.935759,0.63,10.1860855082656
"210",10,0.16,0,0.977206,0.89,27.3672090973492
"211",10,0.16,0.02,0.97722,0.89,20.9165306586362
"212",10,0.16,0.04,0.972239,0.83,17.0225145902262
"213",10,0.16,0.06,0.966986,0.81,13.823265272939
"214",10,0.16,0.08,0.964115,0.8,12.7852928142161
"215",10,0.16,0.1,0.961876,0.78,10.9884441436589
"216",10,0.16,0.12,0.958898,0.77,10.4128257068324
"217",10,0.16,0.14,0.9587,0.76,10.2141380904837
"218",10,0.16,0.16,0.959465,0.76,10.1788476649937
"219",10,0.16,0.18,0.959746,0.76,10.1945809682025
"220",10,0.16,0.2,0.959784,0.76,10.1860855082656
"221",10,0.18,0,0.986814,0.92,27.3672090973492
"222",10,0.18,0.02,0.98792,0.95,20.9165306586362
"223",10,0.18,0.04,0.985354,0.91,17.0225145902262
"224",10,0.18,0.06,0.982073,0.86,13.823265272939
"225",10,0.18,0.08,0.979488,0.87,12.7852928142161
"226",10,0.18,0.1,0.978153,0.85,10.9884441436589
"227",10,0.18,0.12,0.975887,0.83,10.4128257068324
"228",10,0.18,0.14,0.975262,0.83,10.2141380904837
"229",10,0.18,0.16,0.975654,0.83,10.1788476649937
"230",10,0.18,0.18,0.975839,0.83,10.1945809682025
"231",10,0.18,0.2,0.975857,0.83,10.1860855082656
"232",10,0.2,0,0.99253,0.94,27.3672090973492
"233",10,0.2,0.02,0.993651,0.97,20.9165306586362
"234",10,0.2,0.04,0.992281,0.98,17.0225145902262
"235",10,0.2,0.06,0.99057,0.98,13.823265272939
"236",10,0.2,0.08,0.98849,0.97,12.7852928142161
"237",10,0.2,0.1,0.987643,0.96,10.9884441436589
"238",10,0.2,0.12,0.986228,0.94,10.4128257068324
"239",10,0.2,0.14,0.985734,0.93,10.2141380904837
"240",10,0.2,0.16,0.985816,0.93,10.1788476649937
"241",10,0.2,0.18,0.985883,0.93,10.1945809682025
"242",10,0.2,0.2,0.985887,0.93,10.1860855082656
"243",15,0,0,0.771262,0.14,28.8376279310945
"244",15,0,0.02,0.774341,0.15,24.5716751907795
"245",15,0,0.04,0.768732,0.15,22.8448601906676
"246",15,0,0.06,0.765614,0.15,20.4956918633375
"247",15,0,0.08,0.758784,0.13,16.5291420971419
"248",15,0,0.1,0.755584,0.12,15.2329711171247
"249",15,0,0.12,0.755168,0.11,15.2022015534839
"250",15,0,0.14,0.754951,0.11,15.2118919560991
"251",15,0,0.16,0.755014,0.11,15.2238735288171
"252",15,0,0.18,0.755014,0.11,15.223874138907
"253",15,0,0.2,0.755014,0.11,15.223874139033
"254",15,0.02,0,0.76973,0.1,28.8376279310945
"255",15,0.02,0.02,0.775369,0.14,24.5716751907795
"256",15,0.02,0.04,0.780496,0.13,22.8448601906676
"257",15,0.02,0.06,0.781314,0.12,20.4956918633375
"258",15,0.02,0.08,0.773471,0.11,16.5291420971419
"259",15,0.02,0.1,0.768089,0.08,15.2329711171247
"260",15,0.02,0.12,0.766983,0.08,15.2022015534839
"261",15,0.02,0.14,0.766704,0.08,15.2118919560991
"262",15,0.02,0.16,0.766809,0.08,15.2238735288171
"263",15,0.02,0.18,0.766809,0.08,15.223874138907
"264",15,0.02,0.2,0.766809,0.08,15.223874139033
"265",15,0.04,0,0.790331,0.14,28.8376279310945
"266",15,0.04,0.02,0.791859,0.16,24.5716751907795
"267",15,0.04,0.04,0.796145,0.17,22.8448601906676
"268",15,0.04,0.06,0.799476,0.17,20.4956918633375
"269",15,0.04,0.08,0.792592,0.15,16.5291420971419
"270",15,0.04,0.1,0.786656,0.15,15.2329711171247
"271",15,0.04,0.12,0.78478,0.15,15.2022015534839
"272",15,0.04,0.14,0.784433,0.13,15.2118919560991
"273",15,0.04,0.16,0.784536,0.15,15.2238735288171
"274",15,0.04,0.18,0.784536,0.15,15.223874138907
"275",15,0.04,0.2,0.784536,0.15,15.223874139033
"276",15,0.06,0,0.82429,0.28,28.8376279310945
"277",15,0.06,0.02,0.827932,0.26,24.5716751907795
"278",15,0.06,0.04,0.828373,0.25,22.8448601906676
"279",15,0.06,0.06,0.826456,0.27,20.4956918633375
"280",15,0.06,0.08,0.826445,0.27,16.5291420971419
"281",15,0.06,0.1,0.823216,0.25,15.2329711171247
"282",15,0.06,0.12,0.822055,0.25,15.2022015534839
"283",15,0.06,0.14,0.821873,0.25,15.2118919560991
"284",15,0.06,0.16,0.821862,0.25,15.2238735288171
"285",15,0.06,0.18,0.821862,0.25,15.223874138907
"286",15,0.06,0.2,0.821862,0.25,15.223874139033
"287",15,0.08,0,0.873622,0.46,28.8376279310945
"288",15,0.08,0.02,0.866756,0.43,24.5716751907795
"289",15,0.08,0.04,0.873016,0.44,22.8448601906676
"290",15,0.08,0.06,0.869138,0.45,20.4956918633375
"291",15,0.08,0.08,0.865724,0.45,16.5291420971419
"292",15,0.08,0.1,0.86443,0.44,15.2329711171247
"293",15,0.08,0.12,0.864299,0.44,15.2022015534839
"294",15,0.08,0.14,0.864085,0.44,15.2118919560991
"295",15,0.08,0.16,0.86412,0.44,15.2238735288171
"296",15,0.08,0.18,0.86412,0.44,15.223874138907
"297",15,0.08,0.2,0.86412,0.44,15.223874139033
"298",15,0.1,0,0.922625,0.61,28.8376279310945
"299",15,0.1,0.02,0.914094,0.58,24.5716751907795
"300",15,0.1,0.04,0.910095,0.55,22.8448601906676
"301",15,0.1,0.06,0.907244,0.57,20.4956918633375
"302",15,0.1,0.08,0.903557,0.56,16.5291420971419
"303",15,0.1,0.1,0.90326,0.56,15.2329711171247
"304",15,0.1,0.12,0.903711,0.56,15.2022015534839
"305",15,0.1,0.14,0.903556,0.56,15.2118919560991
"306",15,0.1,0.16,0.903656,0.56,15.2238735288171
"307",15,0.1,0.18,0.903656,0.56,15.223874138907
"308",15,0.1,0.2,0.903656,0.56,15.223874139033
"309",15,0.12,0,0.954616,0.71,28.8376279310945
"310",15,0.12,0.02,0.94843,0.71,24.5716751907795
"311",15,0.12,0.04,0.940607,0.69,22.8448601906676
"312",15,0.12,0.06,0.937293,0.64,20.4956918633375
"313",15,0.12,0.08,0.938122,0.63,16.5291420971419
"314",15,0.12,0.1,0.938069,0.63,15.2329711171247
"315",15,0.12,0.12,0.937441,0.63,15.2022015534839
"316",15,0.12,0.14,0.937046,0.63,15.2118919560991
"317",15,0.12,0.16,0.937252,0.63,15.2238735288171
"318",15,0.12,0.18,0.937252,0.63,15.223874138907
"319",15,0.12,0.2,0.937252,0.63,15.223874139033
"320",15,0.14,0,0.970903,0.87,28.8376279310945
"321",15,0.14,0.02,0.969924,0.84,24.5716751907795
"322",15,0.14,0.04,0.966704,0.84,22.8448601906676
"323",15,0.14,0.06,0.961921,0.83,20.4956918633375
"324",15,0.14,0.08,0.959596,0.79,16.5291420971419
"325",15,0.14,0.1,0.958919,0.78,15.2329711171247
"326",15,0.14,0.12,0.958374,0.78,15.2022015534839
"327",15,0.14,0.14,0.958758,0.78,15.2118919560991
"328",15,0.14,0.16,0.95885,0.78,15.2238735288171
"329",15,0.14,0.18,0.95885,0.78,15.223874138907
"330",15,0.14,0.2,0.95885,0.78,15.223874139033
"331",15,0.16,0,0.982255,0.93,28.8376279310945
"332",15,0.16,0.02,0.984304,0.95,24.5716751907795
"333",15,0.16,0.04,0.982377,0.94,22.8448601906676
"334",15,0.16,0.06,0.97832,0.9,20.4956918633375
"335",15,0.16,0.08,0.974673,0.9,16.5291420971419
"336",15,0.16,0.1,0.972724,0.89,15.2329711171247
"337",15,0.16,0.12,0.973973,0.89,15.2022015534839
"338",15,0.16,0.14,0.974637,0.89,15.2118919560991
"339",15,0.16,0.16,0.974555,0.89,15.2238735288171
"340",15,0.16,0.18,0.974555,0.89,15.223874138907
"341",15,0.16,0.2,0.974555,0.89,15.223874139033
"342",15,0.18,0,0.99012,0.97,28.8376279310945
"343",15,0.18,0.02,0.992157,0.97,24.5716751907795
"344",15,0.18,0.04,0.991988,0.95,22.8448601906676
"345",15,0.18,0.06,0.988659,0.95,20.4956918633375
"346",15,0.18,0.08,0.985179,0.94,16.5291420971419
"347",15,0.18,0.1,0.984599,0.95,15.2329711171247
"348",15,0.18,0.12,0.985349,0.94,15.2022015534839
"349",15,0.18,0.14,0.985803,0.94,15.2118919560991
"350",15,0.18,0.16,0.98581,0.94,15.2238735288171
"351",15,0.18,0.18,0.98581,0.94,15.223874138907
"352",15,0.18,0.2,0.98581,0.94,15.223874139033
"353",15,0.2,0,0.994612,0.97,28.8376279310945
"354",15,0.2,0.02,0.996212,0.97,24.5716751907795
"355",15,0.2,0.04,0.996713,0.99,22.8448601906676
"356",15,0.2,0.06,0.994939,0.97,20.4956918633375
"357",15,0.2,0.08,0.992609,0.96,16.5291420971419
"358",15,0.2,0.1,0.991936,0.96,15.2329711171247
"359",15,0.2,0.12,0.992296,0.96,15.2022015534839
"360",15,0.2,0.14,0.99252,0.96,15.2118919560991
"361",15,0.2,0.16,0.992577,0.96,15.2238735288171
"362",15,0.2,0.18,0.992577,0.96,15.223874138907
"363",15,0.2,0.2,0.992577,0.96,15.223874139033
"364",20,0,0,0.766892,0.11,37.2244106664799
"365",20,0,0.02,0.767106,0.14,30.9175604829793
"366",20,0,0.04,0.757552,0.15,26.8024213832092
"367",20,0,0.06,0.748936,0.14,22.2876714613571
"368",20,0,0.08,0.744653,0.11,20.7275186511036
"369",20,0,0.1,0.743485,0.11,20.4555294317664
"370",20,0,0.12,0.74321,0.11,20.4143821580626
"371",20,0,0.14,0.74309,0.11,20.3908049380378
"372",20,0,0.16,0.743104,0.11,20.3996771076548
"373",20,0,0.18,0.743104,0.11,20.3996772123979
"374",20,0,0.2,0.743104,0.11,20.3996772124132
"375",20,0.02,0,0.753198,0.13,37.2244106664799
"376",20,0.02,0.02,0.752823,0.12,30.9175604829793
"377",20,0.02,0.04,0.758078,0.15,26.8024213832092
"378",20,0.02,0.06,0.755548,0.14,22.2876714613571
"379",20,0.02,0.08,0.750801,0.12,20.7275186511036
"380",20,0.02,0.1,0.748985,0.12,20.4555294317664
"381",20,0.02,0.12,0.748572,0.12,20.4143821580626
"382",20,0.02,0.14,0.748453,0.12,20.3908049380378
"383",20,0.02,0.16,0.748497,0.12,20.3996771076548
"384",20,0.02,0.18,0.748497,0.12,20.3996772123979
"385",20,0.02,0.2,0.748497,0.12,20.3996772124132
"386",20,0.04,0,0.773325,0.18,37.2244106664799
"387",20,0.04,0.02,0.777624,0.2,30.9175604829793
"388",20,0.04,0.04,0.787605,0.23,26.8024213832092
"389",20,0.04,0.06,0.790349,0.2,22.2876714613571
"390",20,0.04,0.08,0.784022,0.21,20.7275186511036
"391",20,0.04,0.1,0.781295,0.2,20.4555294317664
"392",20,0.04,0.12,0.780523,0.2,20.4143821580626
"393",20,0.04,0.14,0.780363,0.2,20.3908049380378
"394",20,0.04,0.16,0.780402,0.2,20.3996771076548
"395",20,0.04,0.18,0.780402,0.2,20.3996772123979
"396",20,0.04,0.2,0.780402,0.2,20.3996772124132
"397",20,0.06,0,0.826017,0.29,37.2244106664799
"398",20,0.06,0.02,0.823647,0.29,30.9175604829793
"399",20,0.06,0.04,0.83185,0.29,26.8024213832092
"400",20,0.06,0.06,0.837955,0.28,22.2876714613571
"401",20,0.06,0.08,0.833826,0.28,20.7275186511036
"402",20,0.06,0.1,0.83248,0.28,20.4555294317664
"403",20,0.06,0.12,0.831785,0.28,20.4143821580626
"404",20,0.06,0.14,0.831526,0.28,20.3908049380378
"405",20,0.06,0.16,0.831552,0.28,20.3996771076548
"406",20,0.06,0.18,0.831552,0.28,20.3996772123979
"407",20,0.06,0.2,0.831552,0.28,20.3996772124132
"408",20,0.08,0,0.88904,0.48,37.2244106664799
"409",20,0.08,0.02,0.882427,0.42,30.9175604829793
"410",20,0.08,0.04,0.880326,0.4,26.8024213832092
"411",20,0.08,0.06,0.880997,0.4,22.2876714613571
"412",20,0.08,0.08,0.880725,0.4,20.7275186511036
"413",20,0.08,0.1,0.882218,0.4,20.4555294317664
"414",20,0.08,0.12,0.88169,0.4,20.4143821580626
"415",20,0.08,0.14,0.88166,0.4,20.3908049380378
"416",20,0.08,0.16,0.881711,0.4,20.3996771076548
"417",20,0.08,0.18,0.881711,0.4,20.3996772123979
"418",20,0.08,0.2,0.881711,0.4,20.3996772124132
"419",20,0.1,0,0.935282,0.69,37.2244106664799
"420",20,0.1,0.02,0.92934,0.64,30.9175604829793
"421",20,0.1,0.04,0.924804,0.62,26.8024213832092
"422",20,0.1,0.06,0.920571,0.63,22.2876714613571
"423",20,0.1,0.08,0.920557,0.64,20.7275186511036
"424",20,0.1,0.1,0.922669,0.64,20.4555294317664
"425",20,0.1,0.12,0.922306,0.64,20.4143821580626
"426",20,0.1,0.14,0.922043,0.64,20.3908049380378
"427",20,0.1,0.16,0.922032,0.64,20.3996771076548
"428",20,0.1,0.18,0.922032,0.64,20.3996772123979
"429",20,0.1,0.2,0.922032,0.64,20.3996772124132
"430",20,0.12,0,0.966157,0.8,37.2244106664799
"431",20,0.12,0.02,0.96221,0.79,30.9175604829793
"432",20,0.12,0.04,0.95619,0.78,26.8024213832092
"433",20,0.12,0.06,0.950434,0.76,22.2876714613571
"434",20,0.12,0.08,0.950326,0.77,20.7275186511036
"435",20,0.12,0.1,0.951844,0.77,20.4555294317664
"436",20,0.12,0.12,0.95279,0.77,20.4143821580626
"437",20,0.12,0.14,0.952956,0.77,20.3908049380378
"438",20,0.12,0.16,0.953021,0.77,20.3996771076548
"439",20,0.12,0.18,0.953021,0.77,20.3996772123979
"440",20,0.12,0.2,0.953021,0.77,20.3996772124132
"441",20,0.14,0,0.98456,0.93,37.2244106664799
"442",20,0.14,0.02,0.982018,0.92,30.9175604829793
"443",20,0.14,0.04,0.976646,0.88,26.8024213832092
"444",20,0.14,0.06,0.973333,0.87,22.2876714613571
"445",20,0.14,0.08,0.973291,0.87,20.7275186511036
"446",20,0.14,0.1,0.973854,0.87,20.4555294317664
"447",20,0.14,0.12,0.97449,0.87,20.4143821580626
"448",20,0.14,0.14,0.974689,0.87,20.3908049380378
"449",20,0.14,0.16,0.974698,0.87,20.3996771076548
"450",20,0.14,0.18,0.974698,0.87,20.3996772123979
"451",20,0.14,0.2,0.974698,0.87,20.3996772124132
"452",20,0.16,0,0.993485,0.96,37.2244106664799
"453",20,0.16,0.02,0.992682,0.96,30.9175604829793
"454",20,0.16,0.04,0.989618,0.96,26.8024213832092
"455",20,0.16,0.06,0.987454,0.94,22.2876714613571
"456",20,0.16,0.08,0.98696,0.92,20.7275186511036
"457",20,0.16,0.1,0.98711,0.92,20.4555294317664
"458",20,0.16,0.12,0.987388,0.93,20.4143821580626
"459",20,0.16,0.14,0.987408,0.92,20.3908049380378
"460",20,0.16,0.16,0.987438,0.92,20.3996771076548
"461",20,0.16,0.18,0.987438,0.92,20.3996772123979
"462",20,0.16,0.2,0.987438,0.92,20.3996772124132
"463",20,0.18,0,0.997448,1,37.2244106664799
"464",20,0.18,0.02,0.997317,0.99,30.9175604829793
"465",20,0.18,0.04,0.995834,0.98,26.8024213832092
"466",20,0.18,0.06,0.994671,0.98,22.2876714613571
"467",20,0.18,0.08,0.994238,0.97,20.7275186511036
"468",20,0.18,0.1,0.994214,0.97,20.4555294317664
"469",20,0.18,0.12,0.99426,0.97,20.4143821580626
"470",20,0.18,0.14,0.994277,0.97,20.3908049380378
"471",20,0.18,0.16,0.994291,0.98,20.3996771076548
"472",20,0.18,0.18,0.994291,0.98,20.3996772123979
