"","nc","delta1","delta2","pow2","pow1","ess"
"471",20,0.18,0.16,0.757278,0.12,98.986849167983
"472",20,0.18,0.18,0.73185,0.07,93.0609321081472
"473",20,0.18,0.2,0.727342,0.03,85.9445058615713
"474",20,0.2,0,0.999739,1,116.908616028937
"475",20,0.2,0.02,0.999077,1,116.700048587758
"476",20,0.2,0.04,0.997234,0.99,116.075144494254
"477",20,0.2,0.06,0.992824,0.96,115.560071117624
"478",20,0.2,0.08,0.982887,0.9,114.113607135916
"479",20,0.2,0.1,0.963483,0.82,111.310453159267
"480",20,0.2,0.12,0.93275,0.61,108.355324749273
"481",20,0.2,0.14,0.886143,0.44,103.994536531252
"482",20,0.2,0.16,0.834263,0.27,98.986849167983
"483",20,0.2,0.18,0.781094,0.16,93.0609321081472
"484",20,0.2,0.2,0.745192,0.11,85.9445058615713
"485",25,0,0,0.774426,0.2,122.002396804227
"486",25,0,0.02,0.833225,0.27,121.551547106439
"487",25,0,0.04,0.891756,0.44,120.725420627507
"488",25,0,0.06,0.937179,0.61,120.06992671046
"489",25,0,0.08,0.966569,0.79,118.007747695945
"490",25,0,0.1,0.983195,0.91,115.179989014988
"491",25,0,0.12,0.99155,0.95,111.227574133015
"492",25,0,0.14,0.995485,0.98,106.305933933542
"493",25,0,0.16,0.99734,0.99,100.423081975642
"494",25,0,0.18,0.998149,0.99,93.6109287815012
"495",25,0,0.2,0.998339,0.99,86.5706231017227
"496",25,0.02,0,0.73246,0.08,122.002396804227
"497",25,0.02,0.02,0.763495,0.16,121.551547106439
"498",25,0.02,0.04,0.815965,0.25,120.725420627507
"499",25,0.02,0.06,0.876404,0.38,120.06992671046
"500",25,0.02,0.08,0.923636,0.57,118.007747695945
"501",25,0.02,0.1,0.957743,0.75,115.179989014988
"502",25,0.02,0.12,0.976872,0.86,111.227574133015
"503",25,0.02,0.14,0.987004,0.91,106.305933933542
"504",25,0.02,0.16,0.99213,0.97,100.423081975642
"505",25,0.02,0.18,0.994524,0.98,93.6109287815012
"506",25,0.02,0.2,0.995456,0.99,86.5706231017227
"507",25,0.04,0,0.747313,0.04,122.002396804227
"508",25,0.04,0.02,0.728821,0.06,121.551547106439
"509",25,0.04,0.04,0.753989,0.12,120.725420627507
"510",25,0.04,0.06,0.799315,0.24,120.06992671046
"511",25,0.04,0.08,0.857694,0.36,118.007747695945
"512",25,0.04,0.1,0.906824,0.54,115.179989014988
"513",25,0.04,0.12,0.944499,0.67,111.227574133015
"514",25,0.04,0.14,0.966554,0.8,106.305933933542
"515",25,0.04,0.16,0.979032,0.88,100.423081975642
"516",25,0.04,0.18,0.985356,0.9,93.6109287815012
"517",25,0.04,0.2,0.988278,0.93,86.5706231017227
"518",25,0.06,0,0.804954,0.22,122.002396804227
"519",25,0.06,0.02,0.759372,0.05,121.551547106439
"520",25,0.06,0.04,0.727918,0.06,120.725420627507
"521",25,0.06,0.06,0.745051,0.09,120.06992671046
"522",25,0.06,0.08,0.781828,0.21,118.007747695945
"523",25,0.06,0.1,0.837864,0.27,115.179989014988
"524",25,0.06,0.12,0.886323,0.47,111.227574133015
"525",25,0.06,0.14,0.925292,0.59,106.305933933542
"526",25,0.06,0.16,0.950451,0.7,100.423081975642
"527",25,0.06,0.18,0.964793,0.79,93.6109287815012
"528",25,0.06,0.2,0.972205,0.83,86.5706231017227
"529",25,0.08,0,0.867985,0.38,122.002396804227
"530",25,0.08,0.02,0.816459,0.23,121.551547106439
"531",25,0.08,0.04,0.772269,0.1,120.725420627507
"532",25,0.08,0.06,0.731125,0.06,120.06992671046
"533",25,0.08,0.08,0.737886,0.08,118.007747695945
"534",25,0.08,0.1,0.767883,0.17,115.179989014988
"535",25,0.08,0.12,0.813965,0.25,111.227574133015
"536",25,0.08,0.14,0.862059,0.38,106.305933933542
"537",25,0.08,0.16,0.897673,0.53,100.423081975642
"538",25,0.08,0.18,0.924583,0.61,93.6109287815012
"539",25,0.08,0.2,0.940201,0.67,86.5706231017227
"540",25,0.1,0,0.92258,0.65,122.002396804227
"541",25,0.1,0.02,0.879663,0.42,121.551547106439
"542",25,0.1,0.04,0.829611,0.26,120.725420627507
"543",25,0.1,0.06,0.784507,0.14,120.06992671046
"544",25,0.1,0.08,0.739501,0.03,118.007747695945
"545",25,0.1,0.1,0.732626,0.07,115.179989014988
"546",25,0.1,0.12,0.757148,0.13,111.227574133015
"547",25,0.1,0.14,0.790016,0.2,106.305933933542
"548",25,0.1,0.16,0.831984,0.29,100.423081975642
"549",25,0.1,0.18,0.86393,0.43,93.6109287815012
"550",25,0.1,0.2,0.888163,0.52,86.5706231017227
"551",25,0.12,0,0.964559,0.8,122.002396804227
"552",25,0.12,0.02,0.933152,0.7,121.551547106439
"553",25,0.12,0.04,0.890802,0.51,120.725420627507
"554",25,0.12,0.06,0.842303,0.28,120.06992671046
"555",25,0.12,0.08,0.795162,0.17,118.007747695945
"556",25,0.12,0.1,0.750918,0.05,115.179989014988
"557",25,0.12,0.12,0.73084,0.06,111.227574133015
"558",25,0.12,0.14,0.747558,0.08,106.305933933542
"559",25,0.12,0.16,0.770832,0.16,100.423081975642
"560",25,0.12,0.18,0.798911,0.2,93.6109287815012
"561",25,0.12,0.2,0.827631,0.28,86.5706231017227
"562",25,0.14,0,0.98585,0.9,122.002396804227
"563",25,0.14,0.02,0.970244,0.86,121.551547106439
"564",25,0.14,0.04,0.942625,0.73,120.725420627507
"565",25,0.14,0.06,0.902302,0.51,120.06992671046
"566",25,0.14,0.08,0.85695,0.36,118.007747695945
"567",25,0.14,0.1,0.809007,0.23,115.179989014988
"568",25,0.14,0.12,0.766602,0.09,111.227574133015
"569",25,0.14,0.14,0.733747,0.04,106.305933933542
"570",25,0.14,0.16,0.741083,0.07,100.423081975642
"571",25,0.14,0.18,0.756795,0.1,93.6109287815012
"572",25,0.14,0.2,0.774716,0.17,86.5706231017227
"573",25,0.16,0,0.994981,0.98,122.002396804227
"574",25,0.16,0.02,0.988327,0.91,121.551547106439
"575",25,0.16,0.04,0.97509,0.86,120.725420627507
"576",25,0.16,0.06,0.951368,0.76,120.06992671046
"577",25,0.16,0.08,0.91429,0.56,118.007747695945
"578",25,0.16,0.1,0.871124,0.38,115.179989014988
"579",25,0.16,0.12,0.824588,0.24,111.227574133015
"580",25,0.16,0.14,0.784055,0.15,106.305933933542
"581",25,0.16,0.16,0.746825,0.05,100.423081975642
"582",25,0.16,0.18,0.735893,0.06,93.6109287815012
"583",25,0.16,0.2,0.747043,0.08,86.5706231017227
"584",25,0.18,0,0.998506,1,122.002396804227
"585",25,0.18,0.02,0.995977,0.98,121.551547106439
"586",25,0.18,0.04,0.990498,0.94,120.725420627507
"587",25,0.18,0.06,0.979456,0.86,120.06992671046
"588",25,0.18,0.08,0.959309,0.79,118.007747695945
"589",25,0.18,0.1,0.925864,0.66,115.179989014988
"590",25,0.18,0.12,0.886103,0.43,111.227574133015
"591",25,0.18,0.14,0.841812,0.32,106.305933933542
"592",25,0.18,0.16,0.804226,0.22,100.423081975642
"593",25,0.18,0.18,0.769596,0.12,93.6109287815012
"594",25,0.18,0.2,0.744972,0.06,86.5706231017227
"595",25,0.2,0,0.999646,1,122.002396804227
"596",25,0.2,0.02,0.998845,1,121.551547106439
"597",25,0.2,0.04,0.996871,1,120.725420627507
"598",25,0.2,0.06,0.992358,0.95,120.06992671046
"599",25,0.2,0.08,0.983352,0.88,118.007747695945
"600",25,0.2,0.1,0.966216,0.82,115.179989014988
"601",25,0.2,0.12,0.938378,0.72,111.227574133015
"602",25,0.2,0.14,0.9014,0.52,106.305933933542
"603",25,0.2,0.16,0.864478,0.37,100.423081975642
"604",25,0.2,0.18,0.828973,0.28,93.6109287815012
"605",25,0.2,0.2,0.799342,0.18,86.5706231017227
"606",30,0,0,0.772333,0.16,126.81986940764
"607",30,0,0.02,0.835129,0.25,126.206720021635
"608",30,0,0.04,0.899094,0.46,125.577240036734
"609",30,0,0.06,0.943325,0.64,123.963330593585
"610",30,0,0.08,0.969993,0.81,121.762142275632
"611",30,0,0.1,0.984506,0.92,118.155313916852
"612",30,0,0.12,0.991658,0.97,113.01677807089
"613",30,0,0.14,0.995178,0.99,107.501218141546
"614",30,0,0.16,0.99683,0.99,100.382136819274
"615",30,0,0.18,0.997499,1,93.1391761189602
"616",30,0,0.2,0.997681,1,85.4974769575688
"617",30,0.02,0,0.708845,0.05,126.81986940764
"618",30,0.02,0.02,0.750456,0.13,126.206720021635
"619",30,0.02,0.04,0.81552,0.24,125.577240036734
"620",30,0.02,0.06,0.878493,0.37,123.963330593585
"621",30,0.02,0.08,0.927808,0.57,121.762142275632
"622",30,0.02,0.1,0.959557,0.75,118.155313916852
"623",30,0.02,0.12,0.976988,0.87,113.01677807089
"624",30,0.02,0.14,0.986106,0.92,107.501218141546
"625",30,0.02,0.16,0.990628,0.96,100.382136819274
"626",30,0.02,0.18,0.992841,0.96,93.1391761189602
"627",30,0.02,0.2,0.993511,0.96,85.4974769575688
"628",30,0.04,0,0.73116,0.07,126.81986940764
"629",30,0.04,0.02,0.706623,0.04,126.206720021635
"630",30,0.04,0.04,0.731603,0.08,125.577240036734
"631",30,0.04,0.06,0.793933,0.2,123.963330593585
"632",30,0.04,0.08,0.854078,0.28,121.762142275632
"633",30,0.04,0.1,0.908299,0.5,118.155313916852
"634",30,0.04,0.12,0.943205,0.64,113.01677807089
"635",30,0.04,0.14,0.964314,0.77,107.501218141546
"636",30,0.04,0.16,0.975476,0.84,100.382136819274
"637",30,0.04,0.18,0.981291,0.89,93.1391761189602
"638",30,0.04,0.2,0.983541,0.91,85.4974769575688
"639",30,0.06,0,0.799474,0.12,126.81986940764
"640",30,0.06,0.02,0.745349,0.08,126.206720021635
"641",30,0.06,0.04,0.708407,0.04,125.577240036734
"642",30,0.06,0.06,0.716823,0.06,123.963330593585
"643",30,0.06,0.08,0.769441,0.17,121.762142275632
"644",30,0.06,0.1,0.827325,0.25,118.155313916852
"645",30,0.06,0.12,0.881172,0.41,113.01677807089
"646",30,0.06,0.14,0.919229,0.54,107.501218141546
"647",30,0.06,0.16,0.942471,0.64,100.382136819274
"648",30,0.06,0.18,0.95553,0.72,93.1391761189602
"649",30,0.06,0.2,0.961891,0.79,85.4974769575688
"650",30,0.08,0,0.878199,0.38,126.81986940764
"651",30,0.08,0.02,0.817652,0.19,126.206720021635
"652",30,0.08,0.04,0.759766,0.08,125.577240036734
"653",30,0.08,0.06,0.717298,0.04,123.963330593585
"654",30,0.08,0.08,0.709717,0.05,121.762142275632
"655",30,0.08,0.1,0.741959,0.09,118.155313916852
"656",30,0.08,0.12,0.79705,0.19,113.01677807089
"657",30,0.08,0.14,0.847015,0.27,107.501218141546
"658",30,0.08,0.16,0.88535,0.46,100.382136819274
"659",30,0.08,0.18,0.908706,0.53,93.1391761189602
"660",30,0.08,0.2,0.921315,0.56,85.4974769575688
"661",30,0.1,0,0.936266,0.69,126.81986940764
"662",30,0.1,0.02,0.89466,0.43,126.206720021635
"663",30,0.1,0.04,0.837722,0.23,125.577240036734
"664",30,0.1,0.06,0.776852,0.12,123.963330593585
"665",30,0.1,0.08,0.731011,0.05,121.762142275632
"666",30,0.1,0.1,0.706451,0.03,118.155313916852
"667",30,0.1,0.12,0.723304,0.06,113.01677807089
"668",30,0.1,0.14,0.761706,0.14,107.501218141546
"669",30,0.1,0.16,0.801767,0.2,100.382136819274
"670",30,0.1,0.18,0.836986,0.28,93.1391761189602
"671",30,0.1,0.2,0.859783,0.36,85.4974769575688
"672",30,0.12,0,0.969972,0.82,126.81986940764
"673",30,0.12,0.02,0.945647,0.73,126.206720021635
"674",30,0.12,0.04,0.909617,0.52,125.577240036734
"675",30,0.12,0.06,0.8577,0.27,123.963330593585
"676",30,0.12,0.08,0.797704,0.12,121.762142275632
"677",30,0.12,0.1,0.747205,0.08,118.155313916852
"678",30,0.12,0.12,0.714052,0.05,113.01677807089
"679",30,0.12,0.14,0.714385,0.04,107.501218141546
"680",30,0.12,0.16,0.733131,0.09,100.382136819274
"681",30,0.12,0.18,0.758515,0.11,93.1391761189602
"682",30,0.12,0.2,0.78014,0.14,85.4974769575688
"683",30,0.14,0,0.988156,0.95,126.81986940764
"684",30,0.14,0.02,0.975613,0.88,126.206720021635
"685",30,0.14,0.04,0.953632,0.76,125.577240036734
"686",30,0.14,0.06,0.922483,0.6,123.963330593585
"687",30,0.14,0.08,0.8761,0.4,121.762142275632
"688",30,0.14,0.1,0.818858,0.19,118.155313916852
"689",30,0.14,0.12,0.766727,0.09,113.01677807089
"690",30,0.14,0.14,0.730316,0.04,107.501218141546
"691",30,0.14,0.16,0.712406,0.04,100.382136819274
"692",30,0.14,0.18,0.722573,0.04,93.1391761189602
"693",30,0.14,0.2,0.732649,0.07,85.4974769575688
"694",30,0.16,0,0.995877,0.98,126.81986940764
"695",30,0.16,0.02,0.990661,0.97,126.206720021635
"696",30,0.16,0.04,0.980533,0.91,125.577240036734
"697",30,0.16,0.06,0.962002,0.79,123.963330593585
"698",30,0.16,0.08,0.934732,0.69,121.762142275632
"699",30,0.16,0.1,0.895809,0.43,118.155313916852
"700",30,0.16,0.12,0.845312,0.28,113.01677807089
"701",30,0.16,0.14,0.794094,0.12,107.501218141546
"702",30,0.16,0.16,0.753571,0.08,100.382136819274
"703",30,0.16,0.18,0.729379,0.05,93.1391761189602
"704",30,0.16,0.2,0.719828,0.05,85.4974769575688
"705",30,0.18,0,0.998688,1,126.81986940764
"706",30,0.18,0.02,0.996832,0.98,126.206720021635
"707",30,0.18,0.04,0.992671,0.97,125.577240036734
"708",30,0.18,0.06,0.984402,0.93,123.963330593585
"709",30,0.18,0.08,0.969577,0.82,121.762142275632
"710",30,0.18,0.1,0.94621,0.73,118.155313916852
"711",30,0.18,0.12,0.913942,0.55,113.01677807089
"712",30,0.18,0.14,0.873312,0.37,107.501218141546
"713",30,0.18,0.16,0.827852,0.23,100.382136819274
"714",30,0.18,0.18,0.789022,0.12,93.1391761189602
"715",30,0.18,0.2,0.760572,0.09,85.4974769575688
"716",30,0.2,0,0.999639,1,126.81986940764
"717",30,0.2,0.02,0.999037,1,126.206720021635
"718",30,0.2,0.04,0.997588,0.98,125.577240036734
"719",30,0.2,0.06,0.994346,0.98,123.963330593585
"720",30,0.2,0.08,0.988007,0.95,121.762142275632
"721",30,0.2,0.1,0.97624,0.87,118.155313916852
"722",30,0.2,0.12,0.957025,0.77,113.01677807089
"723",30,0.2,0.14,0.932105,0.66,107.501218141546
"724",30,0.2,0.16,0.900488,0.49,100.382136819274
"725",30,0.2,0.18,0.866668,0.34,93.1391761189602
"726",30,0.2,0.2,0.835411,0.27,85.4974769575688
